id1,id2,score,title_similarity,director_similarity,year_similarity,cast_similarity
a845,b789,0.9750000000000001,1.0,1.0,1.0,0.75
a845,c3116,0.9500000000000001,1.0,1.0,1.0,0.5
b789,c3116,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a846,b790,0.9400000000000001,1.0,1.0,1.0,0.4
a846,c2822,0.925,1.0,1.0,1.0,0.25
b790,c2822,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a847,b791,0.9472222222222222,1.0,0.814814814814815,1.0,0.75
a847,d1906,1.0,1.0,1.0,1.0,1.0
b791,d1906,0.9472222222222222,1.0,0.814814814814815,1.0,0.75
a848,b792,0.9750000000000001,1.0,1.0,1.0,0.75
a848,c2997,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b792,c2997,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a850,b794,0.9750000000000001,1.0,1.0,1.0,0.75
a850,c3005,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b794,c3005,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a851,c3038,0.8500000000000001,0.8333333333333335,1.0,1.0,0.3333333333333333
a852,b796,0.9400000000000001,1.0,1.0,1.0,0.4
a853,b797,0.9750000000000001,1.0,1.0,1.0,0.75
a853,d1929,1.0,1.0,1.0,1.0,1.0
a853,c3036,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b797,d1929,0.9750000000000001,1.0,1.0,1.0,0.75
b797,c3036,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
c3036,d1929,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a854,b798,0.9750000000000001,1.0,1.0,1.0,0.75
a854,c3022,0.9134453781512604,0.9411764705882352,1.0,1.0,0.42857142857142855
b798,c3022,0.9277310924369747,0.9411764705882352,1.0,1.0,0.5714285714285714
a855,b799,0.9400000000000001,1.0,1.0,1.0,0.4
a857,b801,0.9400000000000001,1.0,1.0,1.0,0.4
a858,b802,0.9264864864864866,0.972972972972973,1.0,1.0,0.4
a858,c2883,0.9500000000000001,1.0,1.0,1.0,0.5
b802,c2883,0.9293436293436294,0.972972972972973,1.0,1.0,0.42857142857142855
a859,b803,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a860,b804,0.9750000000000001,1.0,1.0,1.0,0.75
a860,c2952,0.9272727272727272,1.0,1.0,1.0,0.2727272727272727
b804,c2952,0.9363636363636364,1.0,1.0,1.0,0.36363636363636365
a861,b806,0.9750000000000001,1.0,1.0,1.0,0.75
a861,c2821,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b806,c2821,0.9375,1.0,1.0,1.0,0.375
a862,b805,0.7875000000000001,1.0,1.0,0.25,0.75
a862,c2830,0.7625000000000001,1.0,1.0,0.25,0.5
b805,c2830,0.9400000000000001,1.0,1.0,1.0,0.4
a863,c2968,0.7333333333333334,0.9666666666666667,0.0,1.0,0.0
a864,d1967,1.0,1.0,1.0,1.0,1.0
a864,c3051,0.9375,1.0,1.0,1.0,0.375
c3051,d1967,0.9375,1.0,1.0,1.0,0.375
a865,b807,0.9750000000000001,1.0,1.0,1.0,0.75
a865,c2896,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b807,c2896,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a866,b808,0.9486842105263158,0.9473684210526316,1.0,1.0,0.75
a866,c2720,0.9375,1.0,1.0,1.0,0.375
b808,c2720,0.9236842105263159,0.9473684210526316,1.0,1.0,0.5
a867,d1756,1.0,1.0,1.0,1.0,1.0
a869,b811,0.9750000000000001,1.0,1.0,1.0,0.75
a869,d1768,1.0,1.0,1.0,1.0,1.0
a869,c2605,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b811,d1768,0.9750000000000001,1.0,1.0,1.0,0.75
b811,c2605,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
c2605,d1768,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a870,d1692,1.0,1.0,1.0,1.0,1.0
a870,c2702,0.93,1.0,1.0,1.0,0.3
c2702,d1692,0.93,1.0,1.0,1.0,0.3
a871,b813,0.9750000000000001,1.0,1.0,1.0,0.75
a871,c2677,0.9500000000000001,1.0,1.0,1.0,0.5
b813,c2677,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a872,b814,0.9400000000000001,1.0,1.0,1.0,0.4
a872,c2796,0.9375,1.0,1.0,1.0,0.375
b814,c2796,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
a873,c2517,0.9470588235294117,1.0,0.9803921568627451,1.0,0.5
a874,b816,0.9750000000000001,1.0,1.0,1.0,0.75
a874,c2797,0.96,1.0,1.0,1.0,0.6
b816,c2797,0.98,1.0,1.0,1.0,0.8
a875,b817,0.9400000000000001,1.0,1.0,1.0,0.4
a876,b818,0.9750000000000001,1.0,1.0,1.0,0.75
a876,c2695,0.96,1.0,1.0,1.0,0.6
b818,c2695,0.9500000000000001,1.0,1.0,1.0,0.5
a879,b820,0.9400000000000001,1.0,1.0,1.0,0.4
a879,c2745,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b820,c2745,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a880,b821,0.9400000000000001,1.0,1.0,1.0,0.4
a881,b822,0.8083333333333333,0.6666666666666667,1.0,1.0,0.75
a881,c2742,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b822,c2742,0.7777777777777778,0.6666666666666667,1.0,1.0,0.4444444444444444
a883,b824,0.9684782608695652,1.0,0.9565217391304348,1.0,0.75
a885,b826,0.7853448275862069,0.6206896551724138,1.0,1.0,0.75
a885,d1681,1.0,1.0,1.0,1.0,1.0
a885,c2578,0.93,1.0,1.0,1.0,0.3
b826,d1681,0.7853448275862069,0.6206896551724138,1.0,1.0,0.75
b826,c2578,0.7503448275862069,0.6206896551724138,1.0,1.0,0.4
c2578,d1681,0.93,1.0,1.0,1.0,0.3
a886,b827,0.9750000000000001,1.0,1.0,1.0,0.75
a886,c2624,0.925,1.0,1.0,1.0,0.25
b827,c2624,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
a887,b828,0.9400000000000001,1.0,1.0,1.0,0.4
a888,c2608,0.9138271604938272,0.9876543209876543,1.0,1.0,0.2
a889,b829,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a889,c2684,0.81,1.0,0.0,1.0,0.6
b829,c2684,0.7785714285714286,1.0,0.0,1.0,0.2857142857142857
a890,b830,0.9750000000000001,1.0,1.0,1.0,0.75
a890,d2187,0.75,1.0,1.0,0.0,1.0
a890,c2766,0.9375,1.0,1.0,1.0,0.375
b830,d2187,0.7250000000000001,1.0,1.0,0.0,0.75
b830,c2766,0.9500000000000001,1.0,1.0,1.0,0.5
a891,b831,0.9750000000000001,1.0,1.0,1.0,0.75
a892,b832,0.9750000000000001,1.0,1.0,1.0,0.75
a892,c2652,0.9273399014778324,1.0,0.896551724137931,1.0,0.42857142857142855
b832,c2652,0.9416256157635468,1.0,0.896551724137931,1.0,0.5714285714285714
a893,b833,0.9750000000000001,1.0,1.0,1.0,0.75
a895,d1806,1.0,1.0,1.0,1.0,1.0
a895,c2606,0.9500000000000001,1.0,1.0,1.0,0.5
b2755,d3295,0.9750000000000001,1.0,1.0,1.0,0.75
c2606,d1806,0.9500000000000001,1.0,1.0,1.0,0.5
a896,b835,0.9750000000000001,1.0,1.0,1.0,0.75
a896,c2594,1.0,1.0,1.0,1.0,1.0
b835,c2594,0.9750000000000001,1.0,1.0,1.0,0.75
a897,b836,0.9400000000000001,1.0,1.0,1.0,0.4
a897,c2858,0.96,1.0,1.0,1.0,0.6
b836,c2858,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
a898,b837,0.9750000000000001,1.0,1.0,1.0,0.75
a898,c2615,0.96,1.0,1.0,1.0,0.6
b837,c2615,0.98,1.0,1.0,1.0,0.8
a899,b838,0.9750000000000001,1.0,1.0,1.0,0.75
a900,b839,0.9750000000000001,1.0,1.0,1.0,0.75
a900,c2810,0.9,1.0,1.0,1.0,0.0
b839,c2810,0.9,1.0,1.0,1.0,0.0
a902,b841,0.9750000000000001,1.0,1.0,1.0,0.75
a903,c2658,0.9,1.0,1.0,1.0,0.0
a904,b842,0.9750000000000001,1.0,1.0,1.0,0.75
a905,b843,0.9400000000000001,1.0,1.0,1.0,0.4
a905,d1736,1.0,1.0,1.0,1.0,1.0
a905,c2862,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
b843,d1736,0.9400000000000001,1.0,1.0,1.0,0.4
b843,c2862,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
c2862,d1736,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
a907,b2773,0.8703488372093025,0.7906976744186046,1.0,1.0,0.75
a907,c2599,0.8382059800664452,0.7906976744186046,1.0,1.0,0.42857142857142855
b2773,c2599,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a908,d1687,1.0,1.0,1.0,1.0,1.0
a908,c2579,0.9400000000000001,1.0,1.0,1.0,0.4
c2579,d1687,0.9400000000000001,1.0,1.0,1.0,0.4
a909,c2707,0.8620967741935484,1.0,0.5806451612903225,1.0,0.25
a910,b846,0.7875000000000001,1.0,1.0,0.25,0.75
a910,c2716,0.7553571428571428,1.0,1.0,0.25,0.42857142857142855
b846,c2716,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a912,b848,0.9400000000000001,1.0,1.0,1.0,0.4
a912,c2853,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
b848,c2853,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a913,c2851,0.9375,1.0,1.0,1.0,0.375
a914,b850,0.9400000000000001,1.0,1.0,1.0,0.4
a914,c2662,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b850,c2662,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a915,b851,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a915,c2676,0.9,1.0,1.0,1.0,0.0
b851,c2676,0.9,1.0,1.0,1.0,0.0
a916,b853,0.7525000000000001,1.0,1.0,0.25,0.4
a916,c2637,0.7875000000000001,1.0,1.0,0.25,0.75
b853,c2637,0.96,1.0,1.0,1.0,0.6
a918,b855,0.9750000000000001,1.0,1.0,1.0,0.75
a918,c2806,0.9500000000000001,1.0,1.0,1.0,0.5
b855,c2806,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a919,b856,0.911875,1.0,0.8125,1.0,0.4
a919,d1754,1.0,1.0,1.0,1.0,1.0
b856,d1754,0.911875,1.0,0.8125,1.0,0.4
a920,b857,0.9750000000000001,1.0,1.0,1.0,0.75
a920,c2627,0.9500000000000001,1.0,1.0,1.0,0.5
b857,c2627,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a921,b858,0.9400000000000001,1.0,1.0,1.0,0.4
a921,d1748,1.0,1.0,1.0,1.0,1.0
a921,c2686,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b858,d1748,0.9400000000000001,1.0,1.0,1.0,0.4
b858,c2686,0.98,1.0,1.0,1.0,0.8
c2686,d1748,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
a922,b859,0.9400000000000001,1.0,1.0,1.0,0.4
a923,b860,0.9278048780487805,0.975609756097561,1.0,1.0,0.4
a923,d1738,1.0,1.0,1.0,1.0,1.0
b860,d1738,0.9278048780487805,0.975609756097561,1.0,1.0,0.4
a924,b861,0.9750000000000001,1.0,1.0,1.0,0.75
a924,c2786,0.9500000000000001,1.0,1.0,1.0,0.5
b861,c2786,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a925,b862,0.9750000000000001,1.0,1.0,1.0,0.75
a925,d1745,1.0,1.0,1.0,1.0,1.0
b862,d1745,0.9750000000000001,1.0,1.0,1.0,0.75
a926,b863,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a927,c2622,0.96,1.0,1.0,1.0,0.6
a928,b865,0.9750000000000001,1.0,1.0,1.0,0.75
a928,c2691,0.9375,1.0,1.0,1.0,0.375
b865,c2691,0.9500000000000001,1.0,1.0,1.0,0.5
a930,b867,0.9750000000000001,1.0,1.0,1.0,0.75
a930,c2613,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b867,c2613,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a932,c2754,0.92,1.0,1.0,1.0,0.2
a933,b870,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a934,b872,0.9400000000000001,1.0,1.0,1.0,0.4
a935,b873,0.7875000000000001,1.0,1.0,0.25,0.75
a936,b874,0.9400000000000001,1.0,1.0,1.0,0.4
a936,c2854,0.9500000000000001,1.0,1.0,1.0,0.5
b874,c2854,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a937,b875,0.9750000000000001,1.0,1.0,1.0,0.75
a937,c2736,0.9500000000000001,1.0,1.0,1.0,0.5
b875,c2736,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a938,b2565,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a938,d1724,1.0,1.0,1.0,1.0,1.0
a938,c2679,0.925,1.0,1.0,1.0,0.25
b2565,d1724,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
b2565,c2679,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285
c2679,d1724,0.925,1.0,1.0,1.0,0.25
a939,d899,0.75,1.0,1.0,0.0,1.0
a940,b878,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a940,d1721,1.0,1.0,1.0,1.0,1.0
b878,d1721,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a941,b879,0.7875000000000001,1.0,1.0,0.25,0.75
a941,c2609,0.7410714285714286,1.0,1.0,0.25,0.2857142857142857
b879,c2609,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a942,c2761,0.925,1.0,1.0,1.0,0.25
a943,b880,0.9750000000000001,1.0,1.0,1.0,0.75
a943,c2802,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b880,c2802,0.93,1.0,1.0,1.0,0.3
a944,b881,0.9750000000000001,1.0,1.0,1.0,0.75
a945,c2683,0.9168032786885246,0.9836065573770492,1.0,1.0,0.25
a946,b882,0.9400000000000001,1.0,1.0,1.0,0.4
a946,c2780,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
b882,c2780,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a947,b883,0.9400000000000001,1.0,1.0,1.0,0.4
a951,b886,0.9750000000000001,1.0,1.0,1.0,0.75
a951,c2792,0.9375,1.0,1.0,1.0,0.375
b886,c2792,0.9500000000000001,1.0,1.0,1.0,0.5
a952,c2846,0.92,1.0,1.0,1.0,0.2
a954,b888,0.9750000000000001,1.0,1.0,1.0,0.75
a956,b890,0.8642857142857143,0.8,0.9285714285714286,1.0,0.75
a957,b891,0.9400000000000001,1.0,1.0,1.0,0.4
a957,c2834,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b891,c2834,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a958,b892,0.9750000000000001,1.0,1.0,1.0,0.75
a958,c2727,0.96,1.0,1.0,1.0,0.6
b892,c2727,0.98,1.0,1.0,1.0,0.8
a959,b893,0.9750000000000001,1.0,1.0,1.0,0.75
a961,b894,0.9400000000000001,1.0,1.0,1.0,0.4
a962,b895,0.9750000000000001,1.0,1.0,1.0,0.75
a962,c2735,0.9375,1.0,1.0,1.0,0.375
b895,c2735,0.9500000000000001,1.0,1.0,1.0,0.5
a963,b896,0.9750000000000001,1.0,1.0,1.0,0.75
a963,c2738,0.9119658119658121,0.9777777777777777,1.0,1.0,0.23076923076923078
b896,c2738,0.9196581196581197,0.9777777777777777,1.0,1.0,0.3076923076923077
a964,d1732,1.0,1.0,1.0,1.0,1.0
a965,b898,0.9400000000000001,1.0,1.0,1.0,0.4
a966,b899,0.7525000000000001,1.0,1.0,0.25,0.4
a966,c2639,0.9226865671641791,0.9253731343283582,1.0,1.0,0.6
a968,b901,0.9400000000000001,1.0,1.0,1.0,0.4
a968,c2748,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b901,c2748,0.9444444444444444,1.0,1.0,1.0,0.4444444444444444
a969,b902,0.9400000000000001,1.0,1.0,1.0,0.4
a969,c2715,0.915,1.0,1.0,1.0,0.15
b902,c2715,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285
a970,b904,0.9750000000000001,1.0,1.0,1.0,0.75
a970,c2619,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
b904,c2619,0.925,1.0,1.0,1.0,0.25
a971,d1707,1.0,1.0,1.0,1.0,1.0
a971,c2852,0.96,1.0,1.0,1.0,0.6
c2852,d1707,0.96,1.0,1.0,1.0,0.6
a972,b905,0.7525000000000001,1.0,1.0,0.25,0.4
a973,b906,0.9750000000000001,1.0,1.0,1.0,0.75
a973,c2654,0.8814935064935064,1.0,0.5909090909090908,1.0,0.42857142857142855
b906,c2654,0.8761363636363636,1.0,0.5909090909090908,1.0,0.375
a974,b907,0.9750000000000001,1.0,1.0,1.0,0.75
a975,c2629,0.96,1.0,1.0,1.0,0.6
a976,b909,0.8811764705882353,0.8823529411764706,1.0,1.0,0.4
a977,c2703,0.9500000000000001,1.0,1.0,1.0,0.5
a979,b910,0.9750000000000001,1.0,1.0,1.0,0.75
a979,c2740,0.8714285714285714,0.8571428571428572,1.0,1.0,0.42857142857142855
b910,c2740,0.8857142857142858,0.8571428571428572,1.0,1.0,0.5714285714285714
a980,c2787,0.9500000000000001,1.0,1.0,1.0,0.5
a981,b912,0.9690000000000001,1.0,0.96,1.0,0.75
a982,b913,0.9750000000000001,1.0,1.0,1.0,0.75
a983,b914,0.9750000000000001,1.0,1.0,1.0,0.75
a984,b915,0.9400000000000001,1.0,1.0,1.0,0.4
a984,c2811,0.9750000000000001,1.0,1.0,1.0,0.75
b915,c2811,0.96,1.0,1.0,1.0,0.6
a985,b916,0.9400000000000001,1.0,1.0,1.0,0.4
a985,c2670,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b916,c2670,0.98,1.0,1.0,1.0,0.8
a986,b917,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a986,c2470,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b917,c2470,0.9083333333333333,1.0,1.0,1.0,0.08333333333333333
a987,b918,0.9,1.0,1.0,1.0,0.0
a988,b919,0.9750000000000001,1.0,1.0,1.0,0.75
a990,b921,0.7875000000000001,1.0,1.0,0.25,0.75
a990,c2645,0.9500000000000001,1.0,1.0,1.0,0.5
b921,c2645,0.7791666666666667,1.0,1.0,0.25,0.6666666666666666
a991,b922,0.7875000000000001,1.0,1.0,0.25,0.75
a991,c2757,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b922,c2757,0.7696428571428572,1.0,1.0,0.25,0.5714285714285714
a992,b923,0.9400000000000001,1.0,1.0,1.0,0.4
a993,b924,0.7291666666666667,1.0,1.0,0.25,0.16666666666666666
a995,b926,0.9750000000000001,1.0,1.0,1.0,0.75
a995,c2621,0.9500000000000001,1.0,1.0,1.0,0.5
b926,c2621,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a996,b927,0.9750000000000001,1.0,1.0,1.0,0.75
a996,c2595,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b927,c2595,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a997,b928,0.9750000000000001,1.0,1.0,1.0,0.75
a997,c2760,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b928,c2760,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a1000,b930,0.9750000000000001,1.0,1.0,1.0,0.75
a1001,b931,0.9011494252873563,1.0,0.896551724137931,1.0,0.16666666666666666
a1001,d1706,1.0,1.0,1.0,1.0,1.0
a1001,c2794,0.8725,1.0,0.65,1.0,0.25
b931,d1706,0.9011494252873563,1.0,0.896551724137931,1.0,0.16666666666666666
b931,c2794,0.8781976744186046,1.0,0.6046511627906976,1.0,0.375
c2794,d1706,0.8725,1.0,0.65,1.0,0.25
a1002,b932,0.9750000000000001,1.0,1.0,1.0,0.75
a1002,c2584,0.96,1.0,1.0,1.0,0.6
b932,c2584,0.9500000000000001,1.0,1.0,1.0,0.5
a1005,b935,0.9400000000000001,1.0,1.0,1.0,0.4
a1006,b936,0.9400000000000001,1.0,1.0,1.0,0.4
a1006,c2697,0.925,1.0,1.0,1.0,0.25
b936,c2697,0.9375,1.0,1.0,1.0,0.375
a1007,b937,0.9,1.0,1.0,1.0,0.0
a1007,c2838,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b937,c2838,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
a1008,b938,0.9750000000000001,1.0,1.0,1.0,0.75
a1008,c2610,0.9272727272727272,1.0,1.0,1.0,0.2727272727272727
b938,c2610,0.9363636363636364,1.0,1.0,1.0,0.36363636363636365
a1009,b939,0.925,1.0,0.9,1.0,0.4
a1010,b940,0.9400000000000001,1.0,1.0,1.0,0.4
a1010,d1737,1.0,1.0,1.0,1.0,1.0
a1010,c2767,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
b940,d1737,0.9400000000000001,1.0,1.0,1.0,0.4
b940,c2767,0.925,1.0,1.0,1.0,0.25
c2767,d1737,0.9285714285714286,1.0,1.0,1.0,0.2857142857142857
a1011,d1731,1.0,1.0,1.0,1.0,1.0
a2287,b2017,0.9400000000000001,1.0,1.0,1.0,0.4
a2287,d2339,1.0,1.0,1.0,1.0,1.0
b2017,d2339,0.9400000000000001,1.0,1.0,1.0,0.4
a1012,b812,0.9400000000000001,1.0,1.0,1.0,0.4
a1012,c2631,0.9222222222222223,1.0,1.0,1.0,0.2222222222222222
b812,c2631,0.9500000000000001,1.0,1.0,1.0,0.5
a1013,b942,0.9750000000000001,1.0,1.0,1.0,0.75
a1013,d1765,1.0,1.0,1.0,1.0,1.0
b942,d1765,0.9750000000000001,1.0,1.0,1.0,0.75
a1014,b943,0.9750000000000001,1.0,1.0,1.0,0.75
a1015,b944,0.9750000000000001,1.0,1.0,1.0,0.75
a1016,b945,0.9400000000000001,1.0,1.0,1.0,0.4
a1016,c2839,0.9457142857142857,1.0,0.9714285714285714,1.0,0.5
b945,c2839,0.9623809523809523,1.0,0.9714285714285714,1.0,0.6666666666666666
a1017,b946,0.9750000000000001,1.0,1.0,1.0,0.75
a1018,b1577,0.9750000000000001,1.0,1.0,1.0,0.75
a1019,b948,0.9750000000000001,1.0,1.0,1.0,0.75
a1019,c2614,0.9375,1.0,1.0,1.0,0.375
a2618,b2387,0.9750000000000001,1.0,1.0,1.0,0.75
a2618,d2139,1.0,1.0,1.0,1.0,1.0
b948,c2614,0.9333333333333333,1.0,1.0,1.0,0.3333333333333333
b2387,d2139,0.9750000000000001,1.0,1.0,1.0,0.75
a1021,b950,0.9750000000000001,1.0,1.0,1.0,0.75
a1021,c2723,0.9375,1.0,1.0,1.0,0.375
b950,c2723,0.9500000000000001,1.0,1.0,1.0,0.5
a1022,b951,0.9750000000000001,1.0,1.0,1.0,0.75
a1022,d1767,1.0,1.0,1.0,1.0,1.0
b951,d1767,0.9750000000000001,1.0,1.0,1.0,0.75
a1023,b952,0.9400000000000001,1.0,1.0,1.0,0.4
a1023,c2680,0.9500000000000001,1.0,1.0,1.0,0.5
b952,c2680,0.9750000000000001,1.0,1.0,1.0,0.75
a1024,b954,0.9750000000000001,1.0,1.0,1.0,0.75
a1024,c2674,0.9500000000000001,1.0,1.0,1.0,0.5
b954,c2674,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a1025,b955,0.7875000000000001,1.0,1.0,0.25,0.75
a1026,c2847,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
a1027,b956,0.9400000000000001,1.0,1.0,1.0,0.4
a1027,c2611,0.8478021978021978,1.0,0.4615384615384615,1.0,0.2857142857142857
b956,c2611,0.8442307692307692,1.0,0.4615384615384615,1.0,0.25
a1028,b957,0.9166666666666667,1.0,1.0,1.0,0.16666666666666666
a1028,c2719,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b957,c2719,0.9375,1.0,1.0,1.0,0.375
a1029,b958,0.9400000000000001,1.0,1.0,1.0,0.4
b959,c2591,0.9666666666666667,1.0,1.0,1.0,0.6666666666666666
a1031,c2616,0.8678571428571428,1.0,0.5,1.0,0.42857142857142855
a1032,b961,0.9400000000000001,1.0,1.0,1.0,0.4
a1033,b962,0.9400000000000001,1.0,1.0,1.0,0.4
a1034,b963,0.9400000000000001,1.0,1.0,1.0,0.4
a1037,b965,0.9400000000000001,1.0,1.0,1.0,0.4
a1037,d1729,1.0,1.0,1.0,1.0,1.0
a1037,c2808,0.9500000000000001,1.0,1.0,1.0,0.5
b965,d1729,0.9400000000000001,1.0,1.0,1.0,0.4
b965,c2808,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
c2808,d1729,0.9500000000000001,1.0,1.0,1.0,0.5
a1038,c2612,0.96,1.0,1.0,1.0,0.6
a1039,b967,0.9750000000000001,1.0,1.0,1.0,0.75
a1040,c2655,0.9153846153846155,1.0,0.7692307692307692,1.0,0.5
a1041,b970,0.9400000000000001,1.0,1.0,1.0,0.4
a1041,c2732,0.93,1.0,1.0,1.0,0.3
b970,c2732,0.9400000000000001,1.0,1.0,1.0,0.4
a1044,b972,0.7875000000000001,1.0,1.0,0.25,0.75
a1044,c2630,0.7875000000000001,1.0,1.0,0.25,0.75
b972,c2630,1.0,1.0,1.0,1.0,1.0
a1046,b973,0.9750000000000001,1.0,1.0,1.0,0.75
a1046,c2747,0.96,1.0,1.0,1.0,0.6
b973,c2747,0.98,1.0,1.0,1.0,0.8
a1047,b974,0.9400000000000001,1.0,1.0,1.0,0.4
a1048,b975,0.9750000000000001,1.0,1.0,1.0,0.75
a1049,b976,0.9400000000000001,1.0,1.0,1.0,0.4
a1049,d1694,1.0,1.0,1.0,1.0,1.0
a1049,c2764,0.9088628762541806,1.0,0.9565217391304348,1.0,0.15384615384615385
a2933,b2680,0.9750000000000001,1.0,1.0,1.0,0.75
a2933,d579,1.0,1.0,1.0,1.0,1.0
a2933,c1678,0.96,1.0,1.0,1.0,0.6
b976,d1694,0.9400000000000001,1.0,1.0,1.0,0.4
b976,c2764,0.9165551839464884,1.0,0.9565217391304348,1.0,0.23076923076923078
b2680,d579,0.9750000000000001,1.0,1.0,1.0,0.75
b2680,c1678,0.9500000000000001,1.0,1.0,1.0,0.5
c1678,d579,0.96,1.0,1.0,1.0,0.6
c2764,d1694,0.9088628762541806,1.0,0.9565217391304348,1.0,0.15384615384615385
a1050,b977,0.9750000000000001,1.0,1.0,1.0,0.75
a1050,c2746,0.9428571428571428,1.0,1.0,1.0,0.42857142857142855
b977,c2746,0.9571428571428572,1.0,1.0,1.0,0.5714285714285714
a1051,b978,0.9750000000000001,1.0,1.0,1.0,0.75
a1052,d1704,1.0,1.0,1.0,1.0,1.0
a1053,b979,0.9400000000000001,1.0,1.0,1.0,0.4
a1053,d1713,1.0,1.0,1.0,1.0,1.0
b979,d1713,0.9400000000000001,1.0,1.0,1.0,0.4
a1055,b980,0.9400000000000001,1.0,1.0,1.0,0.4
a1055,c2688,0.9142857142857143,1.0,1.0,1.0,0.14285714285714285
b980,c2688,0.9307692307692308,1.0,1.0,1.0,0.3076923076923077
a1056,d1420,1.0,1.0,1.0,1.0,1.0
a1057,b1325,0.9750000000000001,1.0,1.0,1.0,0.75
a1057,d3035,1.0,1.0,1.0,1.0,1.0
b1325,d3035,0.9750000000000001,1.0,1.0,1.0,0.75
a1058,b983,0.9750000000000001,1.0,1.0,1.0,0.75
a1058,d1686,1.0,1.0,1.0,1.0,1.0
b983,d1686,0.9750000000000001,1.0,1.0,1.0,0.75
