ID,Title,Year,Director,Cast,Genre,Duration
d1004,hans kloss: more than death at stake,2012,patryk vega,"stanislaw mikulski, emil karewicz, tomasz kot","action, war",108
d1005,ek tha tiger,2012,kabir khan,"salman khan, katrina kaif, ranvir shorey","action, romance, thriller",132
d1006,no one will know,2012,raj reddy,"jesse draper, ben bledsoe, mirai booth-ong","action, crime, thriller",86
d1007,interview with a hitman,2012,perry bhandal,"luke goss, caroline tillette, stephen marcus","action, thriller",96
d1008,invader,2012,daniel calparsoro,"alberto ammann, antonio de la torre, karra elejalde","action, drama, thriller",99
d1009,the viral factor,2012,dante lam,"jay chou, nicholas tse, peng lin","action, drama",122
d1010,ninjas vs. monsters,2012,justin timpane,"daniel ross, cory okouchi, jay saunders","action, comedy, horror",90
d1011,attack of the jurassic shark,2012,brett kelly,"emanuelle carriere, christine emes, celine filion","action, horror, sci-fi",75
d1012,009 re: cyborg,2012,kenji kamiyama,"gregory abbey, jb blanc, kevin t. collins","animation, action, sci-fi",103
d1013,saints and soldiers: airborne creed,2012,ryan little,"corbin allred, david nibley, jasen wade","action, drama, war",94
d1014,a dark truth,2012,damian lee,"andy garcia, kim coates, deborah kara unger","action, thriller",106
d1015,to kill a beaver,2012,jan jakub kolski,"eryk lubos, agnieszka pawelkiewicz, alexandra michael","action, drama, thriller",98
d1016,fairy tail: priestess of the phoenix,2012,masaya fujimori,"tetsuya kakihara, aya hirano, sayaka ohara","animation, action, adventure",86
d1017,starship troopers: invasion,2012,shinji aramaki,"luci christian, david matranga, justin doran","animation, action, sci-fi",89
d1018,time warrior,2012,joaquin rodriguez,"gavin andrus, peggy anger, daniel ball","action, sci-fi",90
d1019,august. eighth,2012,dzhanik fayziev,"svetlana ivanova, maksim matveyev, egor beroev","action, drama, thriller",120
d1022,battle force,2012,scott martin,"scott martin, clint glenn hummel, tony pauletto","action, war",102
d1023,the bullet vanishes,2012,chi-leung law,"xiang bin, gang chen, hei-yi cheng","action, drama, mystery",108
d1024,schutzengel,2012,til schweiger,"numan acar, volker albers, loyd bateman","action, crime, drama",130
d1025,dabangg 2,2012,arbaaz khan,"salman khan, sonakshi sinha, prakash raj","action, comedy, drama",120
d1026,el clan,2012,jaime falero,"francisco vera, borja elgea, octavi pujades","action, crime, thriller",89
d1027,black out,2012,arne toonen,"raymond thiry, kim van kooten, bas keijzer","action, comedy, crime",92
d1028,solid state,2012,stefano milla,"debbie rochon, vivica a. fox, ava brunini","action, horror, sci-fi",90
d1029,i declare war,2012,jason lapeyre,"siam yu, kolton stewart, gage munroe","action, comedy, drama",94
d1030,misfire,2012,shan serafin,"chloe zak, jaina lee ortiz, david fraioli",action,85
d1031,offroad,2012,elmar fischer,"nora tschirner, elyas m'barek, maximilian von pufendorf","action, comedy",98
d1032,the night never sleeps,2012,fred carpenter,"eric roberts, armand assante, dan brennan","action, drama",79
d1033,osombie,2012,john lyde,"eve mauro, corey sevier, jasen wade","action, horror",92
d1034,black november,2012,jeta amata,"ibrahim aba-gana, razaaq adoti, akon","action, crime, drama",95
d1035,waterfront nightmare,2012,clark birchmeier,"bree michaels, simone wasserman, dominic ryan gabriel","action, horror, mystery",98
d1036,rock ba-casba,2012,yariv horowitz,"yon tumarkin, roy nik, henry david","action, drama, history",93
d1038,khiladi 786,2012,ashish r. mohan,"akshay kumar, asin, raj babbar","action, comedy",141
d1039,dead mine,2012,steven sheil,"miki mizuno, sam hazeldine, ario bayu","action, horror",87
d1040,nightfall,2012,roy hin yeung chow,"nick cheung, simon yam, janice man","action, crime, thriller",108
d1041,recognize,2012,terry miles,"one way boobe, big sam of the eastside boys, city boys","action, crime, drama",92
d1042,crowsnest,2012,brenton spencer,"mittita barber, aslam husain, victor zinck jr.","action, horror, mystery",84
d1043,the old man,2012,ermek tursunov,"ondas besikbasov, erbulat toguzakov","action, adventure, drama",102
d1044,sins expiation,2012,carlo fusco,"gabriele arena, steven bauer, vin bejleri","action, thriller",84
d1045,cold war,2012,lok man leung,"aaron kwok, tony ka fai leung, charlie yeung","action, crime, mystery",102
d1046,department,2012,ram gopal varma,"amitabh bachchan, rana daggubati, sanjay dutt",action,141
d1047,sword of the assassin,2012,victor vu,"huynh dong, midu, khuong ngoc",action,100
d1048,thuppakki,2012,a.r. murugadoss,"vijay, kajal agarwal, sathyan","action, crime, thriller",165
d1049,maharana pratap: the first freedom fighter,2012,pradeep kumawat,,"action, war",145
d1050,mantera,2012,aliyar ali kutty,,"action, sci-fi",117
d1051,the lackey,2012,shaun paul piccinino,"shaun paul piccinino, vernon wells, carlos baca",action,94
d1052,thadayara thakka,2012,magizh thirumeni,"arun vijay, mamta mohandas, rakul preet singh",action,128
d1053,dead moon circus,2012,james peniata,"aprille lim, renee lim, madi busch","action, comedy, fantasy",132
d1054,because i love you,2012,joseph a. elmore jr.,"chico benymon, courtney cameron, kendrick smith","action, crime, drama",105
d1055,the four,2012,gordon chan,,"action, crime, fantasy",118
d1056,rise of the black bat,2012,scott patrick,"jody haucke, richard groen, dixie collins","action, sci-fi",80
d1057,muppozhudhum un karpanaigal,2012,elred kumar,"atharvaa murali, amala paul, anupama kumar","action, romance, thriller",140
d1058,berserk: the golden age arc i - the egg of the king,2012,toshiyuki kubooka,"hiroaki iwanaga, takahiro sakurai, toa yukinari","animation, action, adventure",76
d1059,the deal,2012,sandra nashaat,"ahmed el-sakka, ahmed ezz, hanan turk","action, crime, drama",115
d1060,saguni,2012,n. shankar dayal,"karthi, pranitha, santhanam","action, comedy, drama",148
d1061,rebel,2012,lawrence raghavendra,"prabhas, tamannaah bhatia, deeksha seth","action, drama",168
d1062,tiktik: the aswang chronicles,2012,erik matti,"dingdong dantes, joey marquez, lovi poe","action, comedy, horror",102
d1063,genghis: the legend of the ten,2012,d. jolbayar,"t. altanshagai, b. amarcanihan, c. ariunbyamba","action, history",91
d1064,blood money,2012,vishal mahadkar,"manish chaudhary, kunal khemu, amrita puri","action, drama, thriller",109
d1065,maattrraan,2012,anand k.v.,"suriya, kajal agarwal, sachin khedekar","action, sci-fi, thriller",165
d1066,biohazard: patient zero,2012,brian t. jaynes,"brandon slagle, amanda phillips, van quattro","action, sci-fi, thriller",70
d1067,wu dang,2012,patrick leung,"wenzhuo zhao, mi yang, siu-wong fan",action,100
d1068,soar into the sun,2012,dong-won kim,"rain, joon-sang yoo, seong-su kim","action, drama, romance",113
d1069,the last road,2012,john wheeler,"aaron long, simon sokowlowski, laura marklew","action, adventure, thriller",123
d1070,hate crime,2012,james cullen bressack,"jody barton, nicholas adam clark, greg depetro","action, horror, thriller",73
d1071,fat cat,2012,michele fiascaris,"lorenzo richelmy, tommaso arnaldi, alberto onofrietti","action, comedy, crime",88
d1072,hitman,2012,cesar montano,"cesar montano, phillip salvador, sam pinto",action,95
d1073,battle earth,2012,aaron kurmey,"ryan agnew, antonio aguirre, mark campbell","action, sci-fi, war",85
d1074,thaandavam,2012,vijay,"'chiyaan' vikram, jagapathi babu, anushka shetty","action, thriller",160
d1075,alien dawn,2012,neil johnson,"rachelle dimaria, alex bell, michael abruscato","action, sci-fi, thriller",86
d1076,aravaan,2012,vasanthabalan,"aadhi, pasupathy, dhansika","action, adventure, drama",143
d1077,psychotic,2012,johnny johnson,"jenna verdicchio, steve hope wynne, kristina dargelyte","action, horror, thriller",80
d1078,last flight to abuja,2012,obi emelonye,"omotola jalade-ekeinde, hakeem kae-kazim, jim iyke",action,81
d1079,ra cha,2012,sampath nandi,"ram charan, tamannaah bhatia, ajmal ameer",action,143
d1080,iron girl,2012,masatoshi nagamine,"kirara asuka, rina akiyama, mitsuki koga",action,93
d1081,road to ninja: naruto the movie,2012,hayato date,"junko takeuchi, chie nakamura, toshiyuki morikawa","animation, action, adventure",109
d1082,shark week,2012,christopher ray,"yancy butler, patrick bergin, joshua michael allen","action, horror, sci-fi",89
d1083,blood angel,2012,ryan stratton,"robin collins, nick reed, steve elmore","action, drama, horror",71
d1085,daruvu,2012,siva,"ravi teja, tapsee pannu, sayaji shinde",action,159
d1086,gabbar singh,2012,harish shankar,"pawan kalyan, shruti k. haasan, abhimanyu singh","action, comedy",153
d1087,born to hate... destined to love,2012,habib faisal,"arjun kapoor, parineeti chopra, gauhar khan","action, drama, romance",120
d1088,traffickers,2012,hong-seon kim,"chang jung lim, daniel choi, dal-su oh","action, crime, drama",111
d1089,double trouble,2012,hsun-wei david chang,"jaycee chan, yu xia, han dian chen","action, comedy",87
d1090,sync,2012,sam gorski,"tanner thomason, jai koutrae, carlos ciurlizza","action, sci-fi",103
d1091,white tiger,2012,karen shakhnazarov,"aleksey vertkov, vitaliy kishchenko, valeriy grishko","action, adventure, fantasy",104
d1092,the package iii: deadfire,2012,sam richardson,"sam richardson, jonathan cooke, gareth pugh","animation, action, crime",60
d1093,war of the worlds: goliath,2012,joe pearson,"adam baldwin, beau billingslea, kim buckingham","animation, action, adventure",85
d1094,krishna aur kans,2012,vikram veturi,"manoj bajpayee, harish bhimani, neetu chaudhary","animation, action, adventure",117
d1095,the spy,2012,aleksey andrianov,"danila kozlovsky, fedor bondarchuk, anna chipovskaya","action, drama, thriller",108
d1096,the thieves,2012,dong-hoon choi,"yun-seok kim, jung-jae lee, hye-su kim","action, crime",135
d1097,33 days,2012,jamal shoorje,"carmen lebbos, youssef el khal, nesrine tafesh","action, drama",90
d1098,the four,2012,jason hull,"mark cray, tina grimm, jason hull","action, horror, thriller",85
d1099,agent provocateur,2012,james richards,"naomi karpati, mirko grillini, ab vegvary","action, drama",95
d1100,dorothy and the witches of oz,2012,leigh scott,"paulie redding, eliza swenson, billy boyd","action, family, fantasy",101
d1101,hattrick,2012,robert ronny,"arumy bachsin, pong harjatmo, michael jakarimilena","action, comedy, drama",104
d1102,croczilla,2012,li sheng lin,"tao guo, barbie hsu, suet lam","action, comedy, horror",90
d1103,mirza: the untold story,2012,baljit singh deo,"gippy grewal, mandy takhar, rahul dev","action, comedy, crime",167
d1104,berserk: the golden age arc ii - the battle for doldrey,2012,toshiyuki kubooka,"orion acaba, chris jai alex, g.k. bowes","animation, action, adventure",80
d1105,brawl,2012,julaluck ismalone,,action,92
d1106,mugamoodi,2012,myshkin,"jiiva, narein, nasser","action, drama",150
d1107,skull forest,2012,len kabasinski,"brian anthony, brian arrington, luc bernier","action, adventure, horror",74
d1108,a company man,2012,sang-yoon lim,"ji-seob so, mi-yeon lee, do won kwak","action, drama, thriller",96
d1109,one piece film z,2012,tatsuya nagamine,"mayumi tanaka, kazuya nakai, akemi okamura","animation, action, adventure",108
d1110,miss conspirator,2012,cheol-kwan park,"hyun-jung go, hae-jin yoo, jae-suk ha","action, comedy",115
d1111,android insurrection,2012,andrew bellware,"juanita arias, nat cassidy, joe chapman","action, sci-fi",78
d1112,zama zama,2012,vickus strijdom,"lindani nkosi, presley chweneyagae, khulu skenjana",action,104
d1113,slaughter tales,2012,johnny dickie,"joe ankenbrand, katrina basilio, joey davalos","action, comedy, horror",91
d1114,bellicher: cel,2012,peter de baan,"janad adolfsen, marco bijsterbosch, ian bok",action,88
d1115,arjun: the warrior prince,2012,arnab chaudhuri,"yudhveer bakoliya, ashok banthia, ravi khanvilkar","animation, action, adventure",96
d1116,black & white episode 1: the dawn of assault,2012,yueh-hsun tsai,"angelababy, mark chao, de-kang chu","action, comedy",142
d1117,raising wolves,2012,derick thomas,"joe lenig, kristin rodriguez, nelson irizarry","action, crime, drama",137
d1118,hero,2012,deepan,"arun, bala, jins baskar","action, drama, thriller",163
d1119,40 days and nights,2012,peter geiger,"alex carter, monica keena, alex arleo","action, adventure, sci-fi",86
d1120,the grand heist,2012,joo-ho kim,"tae-hyun cha, ji-ho oh, hyo-rin min","action, comedy, history",121
d1121,friends never die,2012,atsajun sattakovit,,action,103
d1122,silent echo,2012,cory malkin,"bradley beamon, ryan beamon, jeffrey benesh","action, adventure, war",48
d1123,the last tycoon,2012,jing wong,"yun-fat chow, xiaoming huang, sammo kam-bo hung","action, adventure, drama",107
d1124,confession of murder,2012,byeong-gil jeong,"won-young choi, gwang jang, jae-yeong jeong","action, mystery, thriller",119
d1125,collision course,2012,fred olen ray,"david chokachi, tia carrere, meghan mcleod","action, adventure, drama",90
d1126,gekijouban tiger & bunny: the beginning,2012,yoshitomo yonetani,"hiroaki hirata, masakazu morita, minako kotobuki","animation, action, sci-fi",88
d1127,war of the worlds the true story,2012,timothy hines,"jack clay, jim cissell, susan goforth","action, sci-fi",102
d1128,the tower,2012,ji-hoon kim,"sang-kyung kim, ye-jin son, kyung-gu sol","action, comedy, drama",121
d1129,the gangster,2012,kongkiat khomsiri,,"action, crime, drama",114
d1130,zone,2012,esa luttinen,"sami tikkanen, timo piiri, sami sundman","action, sci-fi",111
d1131,killing heat,2012,daniel dahl,"kim andersen, prajark bhudprom, oranuch bunyjam","action, comedy, crime",90
d1132,the hunt,2012,thomas szczepanski,"guillaume beylard, zuriel de peslouan, sarah lucide","action, horror, thriller",74
d1133,codename: jackal,2012,hyeong-jun bae,"jae-joong kim, ji-hyo song, dal-su oh","action, comedy",107
d1134,kepong gangster,2012,teng bee,,"action, crime",106
d1135,big fish,2012,banzragch batbold,,action,103
d1136,chingari,2012,harsha,"darshan thoogudeep, deepika kamaiah, bhavana","action, thriller",148
d1137,the king of the streets,2012,zhong lei,"li chang-hai, kang en, yang jianping",action,88
d1138,spy,2011,alexander klymko,"vincent pastore, ben curtis, lora kojovic","action, crime, drama",110
d1144,double tap,2011,ryan combs,"fabian carrillo, richard tyson, robert lasardo","action, crime, drama",100
d1148,deep gold 3d,2011,michael gleissner,"bebe pham, jaymee ong, michael gleissner",action,86
d1154,the legend of awesomest maximus,2011,jeff kanew,"will sasso, kristanna loken, sophie monk","action, comedy",90
d1157,seeking justice,2011,roger donaldson,"nicolas cage, january jones, guy pearce","action, drama, thriller",105
d1159,the legend of hell's gate: an american conspiracy,2011,tanner beard,"eric balfour, lou taylor pucci, henry thomas","action, adventure, history",108
d1161,ironclad,2011,jonathan english,"paul giamatti, jason flemyng, brian cox","action, adventure, history",121
d1162,rebellion,2011,mathieu kassovitz,"mathieu kassovitz, iabe lapacas, malik zidi","action, drama",136
d1164,salvation boulevard,2011,george ratliff,"greg kinnear, pierce brosnan, marisa tomei","action, comedy, drama",96
d1166,pathfinders: in the company of strangers,2011,curt a. sindelar,"christopher serrone, michael conner humphreys, philip de lorenzo","action, drama, history",100
d1168,don 2,2011,farhan akhtar,"shah rukh khan, florian lukas, om puri","action, crime, drama",148
d1169,code 207,2011,tino struckmann,"tino struckmann, tiffany anne hughes, claudia crawford","action, drama, war",91
d1170,blitz,2011,elliott lester,"jason statham, paddy considine, aidan gillen","action, crime, thriller",97
d1174,cornered,2011,taylor chien,"hunter g. williams, heather mccomb, scott michael campbell","action, crime, mystery",96
d1175,vs: the movie,2011,bryce dicristofalo,"bryce dicristofalo, rachael thompson, daryl mcgwier",action,88
d1176,a warrior's heart,2011,michael f. sears,"kellan lutz, adam beach, ridge canipe","action, drama, family",86
d1177,chatur singh two star,2011,ajay chandhok,"sanjay dutt, ameesha patel, anupam kher","action, adventure, comedy",150
d1178,you may not kiss the bride,2011,rob hedden,"dave annable, katharine mcphee, rob schneider","action, comedy, crime",99
d1179,time again,2011,ray karwel,"scott f. evans, john t. woods, angela rachelle","action, adventure, sci-fi",82
d1183,a lonely place to die,2011,julian gilbey,"alec newman, ed speleers, melissa george","action, adventure, crime",99
d1184,assassination games,2011,ernie barbarash,"jean-claude van damme, scott adkins, ivan kaye","action, thriller",101
d1185,cat run,2011,john stockwell,"paz vega, janet mcteer, christopher mcdonald","action, comedy",102
d1187,fist 2 fist,2011,jino kang,"jino kang, bill duff, michael bauld",action,92
d1188,tactical force,2011,adamo p. cultraro,"steve austin, michael shanks, michael jai white","action, comedy, crime",91
d1193,i am singh,2011,puneet issar,"joseph armillas, anto boghokian, elissa brentano","action, crime, drama",150
d1194,haywire,2011,steven soderbergh,"gina carano, ewan mcgregor, michael fassbender","action, thriller",93
d1196,no saints for sinners,2011,nathan frankowski,"rick crawford, marty maguire, kate tomlinson",action,80
d1199,orcs!,2011,andrew black,"michael todd behrens, austin m. craig, tomek debowski","action, comedy, fantasy",78
d1200,gantz: perfect answer,2011,shinsuke sato,"kazunari ninomiya, ken'ichi matsuyama, yuriko yoshitaka","action, mystery, sci-fi",141
d1201,shaolin,2011,benny chan,"shaoqun yu, chen zhiui, xing yu","action, drama",131
d1202,universal squadrons,2011,mark millhone,"riley smith, willa ford, barry corbin","action, thriller",84
d1203,decisions,2011,jensen leflore,"corey haim, anthony vitale, matt medrano","action, crime, drama",88
d1204,'this is not an american movie',2011,saso pavlovski,"senko velinov, ky evans, tanya mickov","action, comedy, crime",86
d1206,loosies,2011,michael corrente,"peter facinelli, jaimie alexander, michael madsen","action, comedy, crime",89
d1207,the hit list,2011,william kaufman,"cuba gooding jr., cole hauser, jonathan lapaglia","action, thriller",90
d1208,atlantis down,2011,max bartoli,"silvia baldassini, eric baskerville, doug burch","action, sci-fi",95
d1209,elephant white,2011,prachya pinkaew,"djimon hounsou, markus waldow, kevin bacon","action, crime, fantasy",91
d1210,freerunner,2011,lawrence silverstein,"sean faris, tamer hassan, rebecca da costa",action,87
d1211,big fat gypsy gangster,2011,ricky grover,"ricky grover, maxwell laird, eddie webber","action, comedy, crime",91
d1213,isle of dogs,2011,tammi sutton,"andrew howard, barbara nedeljakova, edward hogg","action, crime, thriller",90
d1214,age of heroes,2011,adrian vitoria,"sean bean, danny dyer, aksel hennie","action, adventure, drama",90
d1215,age of the dragons,2011,ryan little,"danny glover, vinnie jones, corey sevier","action, adventure, fantasy",91
d1217,bounty hunters,2011,patrick mcbrearty,"trish stratus, frank j. zupancic, boomer phillips",action,80
d1219,the grey,2011,joe carnahan,"liam neeson, dermot mulroney, frank grillo","action, adventure, drama",117
d1220,zokkomon,2011,satyajit bhatkal,"anupam kher, manjari phadnis, tinnu anand","action, adventure, drama",109
d1221,cherry bomb,2011,kyle day,"julin, nick manning, john gabriel",action,82
d1222,my way,2011,je-kyu kang,"dong-gun jang, joe odagiri, bingbing fan","action, drama, history",137
d1223,dum maaro dum,2011,rohan sippy,"abhishek bachchan, deepika padukone, bipasha basu","action, crime, drama",128
d1225,badrinath,2011,vinayak v.v.,"allu arjun, tamannaah bhatia, prakash raj","action, comedy, drama",133
d1227,pizza man,2011,joe eckardt,"frankie muniz, dallas page, amber borycki","action, family, sci-fi",90
d1228,sacrifice,2011,damian lee,"cuba gooding jr., christian slater, kim coates","action, crime, thriller",100
d1229,johnny english reborn,2011,oliver parker,"rowan atkinson, rosamund pike, dominic west","action, adventure, comedy",101
d1230,violet & daisy,2011,geoffrey fletcher,"saoirse ronan, alexis bledel, james gandolfini","action, comedy, crime",88
d1232,hobo with a shotgun,2011,jason eisener,"rutger hauer, pasha ebrahimi, robb wells","action, comedy, thriller",86
d1233,the wereth eleven,2011,robert child,"ken arnold, corey reynolds, al stone",action,70
d1234,karate-robo zaborgar,2011,noboru iguchi,"itsuji itao, asami, akira emoto","action, sci-fi",114
d1236,the lost bladesman,2011,felix chong,"donnie yen, wen jiang, li sun","action, biography, drama",109
d1237,jesse,2011,fred carpenter,"stephanie finochio, william forsythe, armand assante",action,120
d1238,the veteran,2011,matthew hope,"toby kebbell, adi bielski, tony curran","action, thriller",98
d1240,a case of deceit,2011,adam kirkey,"jonathan baldock, leslye-aikayla so, viktor radics","action, adventure, crime",77
d1241,the taint,2011,drew bolduc,"drew bolduc, colleen walsh, cody crenshaw","action, comedy, horror",75
d1242,superman: requiem,2011,gene fallaize,"martin richardson, paul khanna, stacy sobieski","action, adventure, drama",82
d1243,yakuza weapon,2011,tak sakaguchi,"tomori abe, dennis gunn, cay izumi","action, sci-fi",105
d1244,acid head: the buzzard nuts county slaughter,2011,tony watt,"vivita, tony watt, lewis mercer","action, crime, horror",145
d1245,cold fusion,2011,ivan mitov,"adrian paul, michelle lee, william hope","action, sci-fi, thriller",84
d1246,flying swords of dragon gate,2011,hark tsui,"jet li, xun zhou, kun chen","action, adventure",122
d1247,gegengerade,2011,tarek ehlail,"timo jacobs, denis moschitto, fabian busch","action, drama, sport",100
d1248,born to fight,2011,anne wheeler,"steve austin, daniel magder, janet kidder","action, family",90
d1249,jasper,2011,nathan hill,"nathan hill, sandy greenwood, catherine mack","action, comedy, romance",75
d1250,the crocodiles: all for one,2011,wolfgang groos,"nick romeo reimann, fabian halbig, leonie tepe","action, adventure, comedy",81
d1251,memorial day,2011,samuel fischer,"jonathan bennett, james cromwell, john cromwell","action, drama, history",104
d1252,super shark,2011,fred olen ray,"tim abell, catherine annette, ashley carr","action, comedy, sci-fi",87
d1253,victim,2011,alex pillai,"ashley chin, ashley madekwe, jason maza","action, drama",86
d1254,blind alley,2011,antonio trashorras,"ana de armas, diego cadavid, leonor varela","action, horror, thriller",76
d1255,gaganam,2011,radha mohan,"nagarjuna akkineni, prakash raj, poonam kaur","action, crime",120
d1256,mankatha,2011,venkat prabhu,"ajith kumar, arjun, trisha krishnan","action, crime, thriller",155
d1257,sky,2011,radha krishna jagarlamudi,"t.r. silambarasan, bharath srinivasan, anushka shetty","action, crime, drama",140
d1258,zombie apocalypse: redemption,2011,ryan thompson,"johnny gel, fred williamson, joseph scott anthony","action, horror",101
d1259,monster brawl,2011,jesse thomas cook,"dave foley, art hindle, robert maillet","action, comedy, horror",89
d1260,pressed,2011,justin donnelly,"luke goss, tyler johnston, jeffrey ballard","action, crime, drama",88
d1261,dragon,2011,peter chan,"donnie yen, takeshi kaneshiro, wei tang","action, crime, drama",98
d1262,born to ride,2011,james fargo,"casper van dien, patrick muldoon, william forsythe","action, comedy",90
d1263,7 aum arivu,2011,a.r. murugadoss,"suriya, shruti k. haasan, johnny nguyen","action, sci-fi, thriller",160
d1264,father's day,2011,adam brooks,"adam brooks, matthew kennedy, conor sweeney","action, comedy, horror",99
d1265,vamp u,2011,matt jespersen,"adam johnson, julie gonzalo, gary cole","action, comedy, horror",100
d1266,mercenaries,2011,paris leonti,"robert fucilla, kirsty mitchell, rob james-collier","action, drama",97
d1267,empire of assassins,2011,mo tse,,action,93
d1268,parama veera chakra,2011,narayana rao dasari,,"action, drama, romance",160
d1269,zombie diaries 2,2011,michael g. bartlett,"philip brodie, alix wilton regan, rob oldfield","action, horror, sci-fi",88
d1270,dawn of the dragonslayer,2011,anne k. black,"richard mcwilliams, nicola posener, philip brodie","action, adventure, fantasy",97
d1271,ghett'a life,2011,chris browne,"winston bell, kevoy burton, o'daine clarke","action, drama",104
d1272,sanctioned to die,2011,brent bambic,"vince segovia, kathy corpus, desiree iaconetti","action, crime, drama",90
d1273,girls! girls! girls!,2011,shana betz,"annemette andersen, mary chieffo, cynthia ettinger","action, comedy, drama",75
d1274,setup,2011,mike gunther,"50 cent, bruce willis, ryan phillippe","action, crime, drama",85
d1275,never back down 2: the beatdown,2011,michael jai white,"michael jai white, dean geyer, alex meraz","action, drama, sport",90
d1276,robotropolis,2011,christopher hatton,"zoe naylor, graham sibley, edward foy","action, adventure, sci-fi",85
d1277,dookudu,2011,sreenu vaitla,"mahesh babu, samantha ruth prabhu, sonu sood","action, comedy",170
d1278,the day,2011,douglas aarniokoski,"shawn ashmore, brianna barnes, ashley bell","action, drama, horror",87
d1279,in the name of the king: two worlds,2011,uwe boll,"dolph lundgren, lochlyn munro, natassia malthe","action, adventure, drama",96
d1280,1911,2011,li zhang,"jackie chan, winston chao, bingbing li","action, adventure, drama",121
d1281,game,2011,abhinay deo,"abhishek bachchan, kangana ranaut, anupam kher","action, crime, drama",135
d1282,poongsan,2011,jai-hong juhn,"kye sang yoon, jong-soo kim, han gi-joong","action, drama, romance",121
d1283,fullmetal alchemist: the sacred star of milos,2011,kazuya murata,"vic mignogna, maxey whitehead, alexis tipton","animation, action, adventure",110
d1284,de force,2011,frank henry,"isabelle adjani, eric cantona, simon abkarian",action,96
d1285,free man,2011,mehmet tanrisever,,"action, biography, drama",163
d1286,clash of empires,2011,yusry abd halim,"stephen rahman hughes, gavin stenhouse, jing lusi","action, adventure",109
d1287,kingdom of gladiators,2011,stefano milla,"maurizio corigliano, sharon fryer, leroy kincaide","action, adventure, fantasy",85
d1288,house of the rising sun,2011,brian a miller,"dave bautista, amy smart, dominic purcell","action, crime, drama",90
d1289,my kingdom,2011,xiaosong gao,"chun wu, geng han, barbie hsu","action, drama, romance",108
d1290,weekend,2011,cezary pazura,"pawel malaszynski, malgorzata socha, michal lewandowski","action, comedy, crime",121
d1291,out the gate,2011,stevie johnson,"paul campbell, oliver samuels, shelli boone","action, crime, music",104
d1293,jackpot,2011,magnus martens,"kyrre hellum, mads ousdal, henrik mestad","action, comedy, crime",90
d1294,countdown,2011,jong-ho huh,"jae-yeong jeong, do-yeon jeon, ji-wung wi","action, drama",119
d1295,bomb squad,2011,nick chamberlin,"craig beeman, andrew chamberlin, bob diven",action,83
d1296,aadukalam,2011,vetrimaaran,"dhanush, tapsee pannu, jayabalan","action, drama, romance",160
d1297,the bodyguard,2011,siddique,"vijay, asin, raj kiran","action, drama, romance",155
d1298,siruthai,2011,siva,,"action, comedy, drama",160
d1299,top cat: the movie,2011,alberto mar,"jason harris, chris edgerly, bill lobley","animation, action, comedy",90
d1300,traffic,2011,rajesh pillai,"sreenivasan, kunchacko boban, rahman","action, adventure, mystery",122
d1301,hostel,2011,manish gupta,"vatsal seth, tulip joshi, mukesh tiwari","action, crime, drama",111
d1302,rascals,2011,david dhawan,"ajay devgn, sanjay dutt, kangana ranaut","action, comedy, crime",128
d1303,detective k: secret of virtuous widow,2011,kim suk-yoon,"myung-min kim, dal-su oh, ji-min han","action, comedy, crime",115
d1304,the kunoichi: ninja girl,2011,seiji chiba,"rina takeda, mitsuki koga, masanori mimoto",action,65
d1305,shaitan,2011,bejoy nambiar,"kalki koechlin, shiv pandit, gulshan devaiah","action, crime, drama",121
d1306,recoil,2011,terry miles,"steve austin, serinda swan, danny trejo",action,94
d1307,choyleefut: speed of light,2011,tommy wai-tak lor,"sammo kam-bo hung, wah yuen, tin chiu hung","action, comedy, drama",93
d1308,ko,2011,anand k.v.,"jiiva, ajmal ameer, karthika nair","action, thriller",128
d1309,overheard 2,2011,felix chong,"louis koo, ching wan lau, michelle ye","action, drama, thriller",121
d1310,the sorcerer and the white snake,2011,siu-tung ching,"jet li, shengyi huang, raymond lam","action, fantasy",100
d1311,revenge,2011,bill little,"mike mitchell, roberta childs, bill little",action,95
d1312,the lion of punjab,2011,guddu dhanoa,"diljit dosanjh, vindu dara singh, pooja tandon",action,155
d1313,remains,2011,colin theys,"grant bowler, evalena marie, tawny cypress","action, drama, horror",88
d1314,legend of kung fu rabbit,2011,lijun sun,"jon heder, tom arnold, rebecca black","animation, action, adventure",89
d1315,falls the shadow,2011,steven berryessa,"jordan bakke, bethany berryessa, ron berryessa","action, horror, thriller",93
d1316,catch .44,2011,aaron harvey,"malin akerman, nikki reed, deborah ann woll","action, crime, drama",94
d1317,mappillai,2011,suraj,,action,160
d1318,the raid: redemption,2011,gareth evans,"iko uwais, ananda george, ray sahetapy","action, thriller",101
d1319,murder 2,2011,mohit suri,"prashant narayannan, jacqueline fernandez, yana gupta","action, crime, drama",127
d1320,kongsi,2011,farid kamil,"shaheizy sam, fizo omar, norliana samsudin",action,90
d1321,sector 7,2011,ji-hoon kim,"ji-won ha, sung-kee ahn, ji-ho oh","action, adventure, horror",101
d1322,platteland,2011,sean else,"lianie may, bok van blerk, steve hofmeyr","action, drama, music",120
d1323,game time,2011,diego hallivis,"phil haus, noelle mihalinec, jason hurt",action,105
d1324,singham,2011,rohit shetty,"ajay devgn, kajal agarwal, prakash raj","action, crime, drama",143
d1325,living by the gun,2011,james miller,"tommy admire, jeffery babineau, amber beasley","action, western",104
