ID,Title,Year,Director,Cast,Genre,Duration
d1426,unstoppable,2010,tony scott,"denzel washington, chris pine, rosario dawson","action, thriller",
d1427,the losers,2010,sylvain white,"idris elba, zoe saldana, jeffrey dean morgan","action, crime, drama",
d1428,clash of the titans,2010,louis leterrier,"sam worthington, liam neeson, ralph fiennes","action, adventure, fantasy",
d1429,the whistleblower,2010,larysa kondracki,"rachel weisz, monica bellucci, vanessa redgrave","action, biography, crime",
d1430,house under siege,2010,mark hazen kelly,"jeremy london, bret roberts, sally kirkland","action, thriller",
d1431,the dead undead,2010,matthew r. anderson,"luke goss, matthew r. anderson, spice williams-crosby","action, horror, sci-fi",
d1432,the waiter,2010,jason konopisos,"charles durning, jason konopisos, glenn morshower","action, crime, drama",
d1433,the last airbender,2010,m. night shyamalan,"noah ringer, nicola peltz, jackson rathbone","action, adventure, family",
d1434,salt,2010,phillip noyce,"angelina jolie, liev schreiber, chiwetel ejiofor","action, crime, mystery",
d1435,green zone,2010,paul greengrass,"matt damon, jason isaacs, greg kinnear","action, drama, thriller",
d1436,robin hood,2010,ridley scott,"russell crowe, cate blanchett, matthew macfadyen","action, adventure, drama",
d1437,the sorcerer's apprentice,2010,jon turteltaub,"nicolas cage, jay baruchel, alfred molina","action, adventure, comedy",
d1438,sinatra club,2010,james quattrochi,"jason gedrick, danny nucci, mark belasco","action, biography, crime",
d1439,machete,2010,ethan maniquis,"danny trejo, michelle rodriguez, robert de niro","action, crime, thriller",
d1440,adventure scouts,2010,jim fitzpatrick,"jim fitzpatrick, jodi knotts, jim kelly","action, adventure, comedy",
d1441,megamind,2010,tom mcgrath,"will ferrell, jonah hill, brad pitt","animation, action, comedy",
d1442,knight and day,2010,james mangold,"tom cruise, cameron diaz, peter sarsgaard","action, comedy, romance",
d1443,dylan dog: dead of night,2010,kevin munroe,"brandon routh, anita briem, sam huntington","action, comedy, crime",
d1444,centurion,2010,neil marshall,"michael fassbender, dominic west, olga kurylenko","action, adventure, drama",
d1445,kill speed,2010,kim bass,"andrew keegan, brandon quinn, natalia cigliuti","action, crime, thriller",
d1446,the warrior's way,2010,sngmoo lee,"dong-gun jang, kate bosworth, geoffrey rush","action, fantasy, western",
d1447,the book of eli,2010,albert hughes,"denzel washington, mila kunis, ray stevenson","action, adventure, drama",
d1448,the king of fighters,2010,gordon chan,"maggie q, sean faris, will yun lee","action, sci-fi, thriller",
d1449,legion,2010,scott stewart,"paul bettany, dennis quaid, charles s. dutton","action, fantasy, horror",
d1450,the bounty hunter,2010,andy tennant,"jennifer aniston, gerard butler, gio perez","action, comedy, romance",
d1451,the nutcracker in 3d,2010,andrey konchalovskiy,"elle fanning, nathan lane, john turturro","action, family, fantasy",
d1452,repo men,2010,miguel sapochnik,"jude law, forest whitaker, alice braga","action, crime, sci-fi",
d1453,jonah hex,2010,jimmy hayward,"josh brolin, megan fox, john malkovich","action, drama, fantasy",
d1454,krews,2010,hilbert hakim,"brian geraghty, jonathan cake, faune chambers watkins","action, crime, drama",
d1455,elimination,2010,juan carlos vargas,"danny vasquez, nicole warner, daniel fanaberia","action, horror, thriller",
d1456,pusher,2010,assad raja,"assad raja, mahima chaudhry, marc anwar","action, crime, drama",
d1457,deadly impact,2010,robert kurtzman,"sean patrick flanery, joe pantoliano, carmen serano","action, crime, thriller",
d1458,the rig,2010,peter atencio,"william forsythe, stacey hinnen, serah d'laine","action, horror, sci-fi",
d1459,killers,2010,robert luketic,"katherine heigl, ashton kutcher, tom selleck","action, comedy, romance",
d1460,tron: legacy,2010,joseph kosinski,"jeff bridges, garrett hedlund, olivia wilde","action, adventure, fantasy",
d1461,you have the right to remain violent,2010,roberto monticello,"mark munford, casey skinner, devyn maggio","action, drama, thriller",
d1462,seres: genesis,2010,angel m. huerta,"gonzalo vega, manuel balbi, alejandra barros","action, adventure, sci-fi",
d1463,detective dee: mystery of the phantom flame,2010,hark tsui,"tony ka fai leung, chao deng, carina lau","action, adventure, drama",
d1464,skinning,2010,stevan filipovic,"nikola rakocevic, viktor savic, natasa tapuskovic","action, crime, drama",
d1465,sinners and saints,2010,william kaufman,"johnny strong, kevin phillips, costas mandylor","action, crime, thriller",
d1466,takers,2010,john luessenhop,"chris brown, hayden christensen, matt dillon","action, crime, thriller",
d1467,abelar: tales of an ancient empire,2010,albert pyun,"matthew willig, inbar lavi, kevin sorbo","action, adventure",
d1468,a better tomorrow,2010,hae-sung song,"jin-mo ju, seung-heon song, kang-woo kim","action, drama",
d1469,the karate kid,2010,harald zwart,"jackie chan, jaden smith, taraji p. henson","action, drama, family",
d1470,undisputed 3: redemption,2010,isaac florentine,"scott adkins, mykel shannon jenkins, mark ivanir","action, crime, drama",
d1471,22 bullets,2010,richard berry,"jean reno, kad merad, jean-pierre darroussin","action, crime, thriller",
d1472,from paris with love,2010,pierre morel,"john travolta, jonathan rhys meyers, kasia smutniak","action, thriller",
d1473,black death,2010,christopher smith,"eddie redmayne, sean bean, carice van houten","action, adventure, drama",
d1474,bunraku,2010,guy moshe,"josh hartnett, demi moore, woody harrelson","action, drama, thriller",
d1475,stag night of the dead,2010,neil jones,"sebastian street, sophie lovell anderson, bruce lawrence","action, comedy, horror",
d1476,bad ass,2010,adamo p. cultraro,"tom sizemore, tony curran, johnny messner","action, crime, drama",
d1477,denizen,2010,j.a. steel,"julie corgill, glen jensen, ben bayless","action, horror, sci-fi",
d1478,innocent,2010,aram rappaport,"alexa penavega, austin o'brien, carlo lorenzo garcia","action, crime",
d1479,shadows in paradise,2010,j. stephen maunder,"mark dacascos, armand assante, tom sizemore",action,
d1480,mob rules,2010,keith parmer,"lennie james, treva etienne, gary mcdonald",action,
d1481,resident evil: afterlife,2010,paul w.s. anderson,"milla jovovich, ali larter, wentworth miller","action, adventure, horror",
d1482,urgency,2010,kantz,"craig barnett, shaun t. benjamin, kasan butcher",action,
d1483,iron man 2,2010,jon favreau,"robert downey jr., mickey rourke, gwyneth paltrow","action, adventure, sci-fi",
d1484,world's end,2010,simone bartesaghi,"jonathon trent, elizabeth roberts, jonno roberts","action, sci-fi",
d1485,wild target,2010,jonathan lynn,"bill nighy, emily blunt, rupert grint","action, comedy, crime",
d1486,special ops,2010,tom shell,"a.j. draven, steven bauer, finola hughes","action, thriller",
d1487,d4,2010,darrin dickerson,"vicki askew, ella bell, eric berner","action, horror, sci-fi",
d1488,the tourist,2010,florian henckel von donnersmarck,"johnny depp, angelina jolie, paul bettany","action, romance, thriller",
d1489,red,2010,robert schwentke,"bruce willis, helen mirren, morgan freeman","action, comedy, crime",
d1490,the lazarus papers,2010,jeremiah hundley,"danny trejo, gary daniels, krystal vee","action, drama, sci-fi",
d1491,the killing machine,2010,dolph lundgren,"dolph lundgren, stefanie von pfetten, samantha ferris","action, drama, thriller",
d1492,operation: endgame,2010,fouad mikati,"joe anderson, rob corddry, ellen barkin","action, comedy",
d1493,kandagar,2010,andrey kavun,"aleksandr baluev, yury belyayev, bogdan benyuk","action, drama, war",
d1494,the spy next door,2010,brian levant,"jackie chan, amber valletta, billy ray cyrus","action, comedy, family",
d1495,an immortal tale,2010,rick ganz,"justin tully, andrew roth, shannon arney","action, adventure, sci-fi",
d1496,genghis khan: the story of a lifetime,2010,ken annakin,"daming chen, bekim fehmiu, daniel greene",action,
d1497,supreme champion,2010,ted fox,"stephan bonnar, daniel bernhardt, leila arcieri",action,
d1498,lahore,2010,sanjay puransingh chauhan,"farooq shaikh, nafisa ali, aanaahad","action, drama, sport",
d1499,soldiers,2010,jean-claude van damme,"jean-claude van damme, claudia bassols, john colton","action, crime, drama",
d1500,cats & dogs: the revenge of kitty galore,2010,brad peyton,"bette midler, chris o'donnell, jack mcbrayer","action, comedy, family",
d1501,raajneeti,2010,prakash jha,"naseeruddin shah, arjun rampal, nana patekar","action, crime, drama",
d1502,easy money,2010,daniel espinosa,"joel kinnaman, matias varela, dragomir mrsic","action, crime, drama",
d1503,people of allah,2010,faruk kabir,"varun bhagwat, vikram gokhale, zakir hussain","action, crime, drama",
d1504,last letters from monte rosa,2010,ari taub,"daniel asher, c.j. barkus, gianluca bianco","action, drama",
d1505,enthiran,2010,s. shankar,"rajinikanth, aishwarya rai bachchan, danny denzongpa","action, romance, sci-fi",
d1506,the big bang,2010,tony krantz,"antonio banderas, thomas kretschmann, william fichtner","action, mystery, thriller",
d1507,wushu warrior,2010,alain desrochers,"matt frewer, tod fennell, amber goldfarb",action,
d1508,little big soldier,2010,sheng ding,"jackie chan, leehom wang, sung-jun yoo","action, adventure, comedy",
d1509,the expendables,2010,sylvester stallone,"sylvester stallone, jason statham, jet li","action, adventure, thriller",
d1510,shank,2010,mo ali,"kedar williams-stirling, adam deacon, ashley thomas","action, comedy, crime",
d1511,the zero hour,2010,diego velasco,"zapata 666, amanda key, erich wildpret","action, drama, thriller",
d1512,the terror experiment,2010,george mendeluk,"andrew amani, brett beoubay, darren arnaud","action, horror, thriller",
d1513,bold native,2010,denis hennelly,"joaquin pastor, randolph mantooth, sheila vand","action, adventure, comedy",
d1514,the final storm,2010,uwe boll,"steve bacic, lauren holly, luke perry","action, horror, thriller",
d1515,shoot the hero,2010,christian sesma,"jason mewes, samantha lockwood, danny trejo","action, comedy",
d1516,raavan,2010,mani ratnam,"abhishek bachchan, aishwarya rai bachchan, govinda","action, adventure, crime",
d1517,dahmer vs. gacy,2010,ford austin,"ford austin, art lafleur, randal malone","action, comedy, horror",
d1518,the adventures of chris fable,2010,andrew wiest,"solomon ray, staci crowe, robert bear","action, adventure, drama",
d1519,the brest fortress,2010,aleksandr kott,"aleksey kopashov, andrey merzlikin, pavel derevyanko","action, drama, history",
d1520,nude nuns with big guns,2010,joseph guzman,"asun ortega, david castro, perry d'marco","action, comedy, thriller",
d1521,gunless,2010,william phillips,"paul gross, sienna guillory, dustin milligan","action, comedy, drama",
d1522,freight,2010,stuart st. paul,"billy murray, craig fairbrass, laura aikman","action, crime, drama",
d1523,when soldiers cry,2010,joe black,"jess weber, doug szczesny, kristin sargent","action, war",
d1524,forged,2010,william wedig,"manny perez, david castro, margo martindale","action, drama",
d1525,the other guys,2010,adam mckay,"will ferrell, mark wahlberg, derek jeter","action, comedy, crime",
d1526,ip man 2,2010,wilson yip,"donnie yen, xiaoming huang, sammo kam-bo hung","action, biography, drama",
d1527,slime city massacre,2010,greg lamberson,"jennifer bihl, kealan patrick burke, debbie rochon","action, horror, sci-fi",
d1528,rage,2010,chris witherspoon,"audrey walker, rick crawford, chris witherspoon","action, drama, horror",
d1529,the bannen way,2010,jesse warren,"mark gantt, vanessa marcil, gabriel tigerman","action, comedy, crime",
d1530,twelve,2010,joel schumacher,"chace crawford, emma roberts, rory culkin","action, crime, drama",
d1531,the 5th execution,2010,aleksandr yakimchuk,"rutger hauer, fedor emelianenko, pawel delag",action,
d1532,night wolf,2010,jonathan glendening,"isabella calthorpe, tom felton, gemma atkinson","action, horror",
d1533,tracker,2010,ian sharp,"ray winstone, temuera morrison, gareth reeves","action, adventure, drama",
d1534,true legend,2010,woo-ping yuen,"wenzhuo zhao, xun zhou, andy on","action, drama, history",
d1535,unrivaled,2010,warren p. sonoda,"hector echavarria, steven yaffee, nicholas campbell","action, drama, sport",
d1536,alien opponent,2010,colin theys,"jeremy london, angela relucio, roddy piper","action, comedy, sci-fi",
d1537,faster,2010,george tillman jr.,"dwayne johnson, billy bob thornton, maggie grace","action, crime, drama",
d1538,gladiator games,2010,stefano milla,"francesco chinchella, suzi lorraine, maurizio corigliano","action, adventure, fantasy",
d1539,le ultime 56 ore,2010,claudio fragasso,"gianmarco tognazzi, barbora bobulova, libero de rienzo","action, drama",
d1540,attack the gas station! 2,2010,sang-jin kim,"hyun-woo joo, han-seon jo, jong-hak baek","action, comedy",
d1541,14 blades,2010,daniel lee,"donnie yen, wei zhao, chun wu","action, drama, history",
d1542,caught in the crossfire,2010,brian a miller,"adam rodriguez, 50 cent, richard t. jones","action, crime, thriller",
d1543,devil's playground,2010,mark mcqueen,"craig fairbrass, danny dyer, myanna buring","action, horror",
d1544,caribbean basterds,2010,enzo g. castellari,"vik c. ryan, eleonora albrecht, maximiliano hernando bruno",action,
d1545,prince,2010,kookie v. gulati,"vivek oberoi, isaiah, aruna shields","action, crime, drama",
d1546,boy wonder,2010,michael morrissey,"caleb steinmeyer, zulay henao, bill sage","action, crime, drama",
d1547,legend of the fist: the return of chen zhen,2010,wai-keung lau,"donnie yen, alex ahlstrom, qi shu","action, drama, history",
d1548,reign of assassins,2010,chao-bin su,"michelle yeoh, woo-sung jung, xueqi wang",action,
d1549,falling down,2010,ford austin,"ford austin, dana bretz, jennifer hynes","action, drama, thriller",
d1550,the weathered underground,2010,david n. donihue,"michael ciriaco, brea grant, hollis mclachlan","action, comedy, drama",
d1551,caged animal,2010,ryan combs,"ving rhames, nipsey hussle, gillie da kid","action, drama",
d1552,macgruber,2010,jorma taccone,"will forte, kristen wiig, val kilmer","action, comedy, romance",
d1553,transparency,2010,raul inglis,"lou diamond phillips, estella warren, deborah kara unger","action, crime, drama",
d1554,wildfire: the arabian heart,2010,michael vincent,"willa townsend, alex bartlett, gary david keast","action, comedy, drama",
d1555,asal,2010,saran,nan,action,
d1556,anima and persona,2010,thiagarajan kumararaja,"sampath raj, jackie shroff, ravi krishna","action, comedy, crime",
d1557,paiyaa,2010,n. linguswamy,"karthi, tamannaah bhatia, milind soman","action, comedy, musical",
d1559,thillalangadi,2010,m. raja,"jeyam ravi, tamannaah bhatia, shaam","action, comedy, romance",
d1560,better mus' come,2010,storm saulter,"sheldon shepherd, sky nicole grey, duane pusey","action, crime, drama",
d1561,the blood bond,2010,michael biehn,"michael biehn, phoenix chou, simon yam","action, thriller",
d1562,broken springs,2010,neeley lawson,"teague quillen, travis moody, brandon jenkins","action, comedy, drama",
d1563,the man from nowhere,2010,jeong-beom lee,"bin won, sae-ron kim, tae-hoon kim","action, crime, thriller",
d1564,last kung fu monk,2010,peng zhang li,"cindy carino, robert christie, matt harlan cohen","action, adventure, comedy",
d1565,cartel war,2010,jack lucarelli,"jack lucarelli, mercedes brito, roberto 'sanz' sanchez","action, crime, drama",
d1566,route irish,2010,ken loach,"mark womack, andrea lowe, john bishop","action, drama, thriller",
d1567,born to raise hell,2010,lauro chartrand,"steven seagal, dan badarau, darren shahlavi","action, thriller",
d1568,rocksteady,2010,mustapha khan,"cedric sanders, natalie knepp, jonny orsini","action, comedy, drama",
d1569,let the bullets fly,2010,wen jiang,"yun-fat chow, wen jiang, you ge","action, comedy, western",
d1570,the stool pigeon,2010,dante lam,"nicholas tse, nick cheung, lun mei gwei","action, drama, thriller",
d1571,triple tap,2010,tung-shing yee,"louis koo, daniel wu, charlene choi","action, thriller",
d1572,treasure of the black jaguar,2010,mike bruce,"cameron van hoy, michael drayer, timothy v. murphy","action, adventure",
d1573,amphibious creature of the deep,2010,brian yuzna,"verdi solaiman, mohammad aditya, steven baray","action, horror, thriller",
d1574,the drawn together movie: the movie!,2010,greg franklin,"adam carolla, abbey digregorio, jess harnell","animation, action, comedy",
d1575,airiseu: deo mubi,2010,kyoo-tae kim,"byung-hun lee, seung hyun choi, tae-hee kim","action, adventure, drama",
d1576,gun,2010,jessy terrero,"50 cent, val kilmer, annalynne mccord","action, crime, thriller",
d1577,to die is hard,2010,glenn berggoetz,"glenn berggoetz, baird lefter, lauren von engeln","action, comedy",
d1578,hunt to kill,2010,keoni waxman,"eric roberts, steve austin, gary daniels","action, thriller",
d1579,skyline,2010,colin strause,"eric balfour, donald faison, scottie thompson","action, sci-fi, thriller",
d1580,beatdown,2010,mike gunther,"susie abromeit, rudy youngblood, michael bisping","action, crime, thriller",
d1581,kutsal damacana 2: itmen,2010,korhan bozkurt,"aydemir akbas, eris akman, ferhat guzel","action, comedy, horror",
d1582,see piu fung wan,2010,kwok-man keung,"simon yam, kiu wai miu, fala chen","action, thriller",
d1583,repeaters,2010,carl bessai,"dustin milligan, amanda crew, richard de klerk","action, crime, drama",
d1584,khaleja,2010,trivikram srinivas,"mahesh babu, anushka shetty, prakash raj","action, comedy, drama",
d1585,kedi,2010,kiran kumar,"nagarjuna akkineni, mamta mohandas, sayaji shinde",action,
d1586,maryada ramanna,2010,s.s. rajamouli,"suneel, saloni aswani, nagineedu","action, comedy",
d1587,varudu,2010,gunasekhar,"suhasini, sayaji shinde, singeetham srinivasa rao","action, crime, drama",
d1588,gekijouban fate/stay night: unlimited blade works,2010,ken'ichi takeshita,"yu asakawa, mai kadowaki, ayako kawasumi","animation, action, drama",
d1589,lego: the adventures of clutch powers,2010,howard e. baker,"ryan mcpartlin, yvonne strahovski, paul michael glaser","animation, action, adventure",
d1590,71: into the fire,2010,john h. lee,"seung-won cha, sang-woo kwon, seung hyun choi","action, drama, war",
d1591,how i ended this summer,2010,aleksey popogrebskiy,"grigoriy dobrygin, sergey puskepalis, igor chernevich","action, drama",
d1592,amongst heroes,2010,andres puustusmaa,"igor petrenko, aleksey barabash, ekaterina klimova","action, adventure, sci-fi",
d1593,the book of zombie,2010,paul cranefield,"brian ibsen, larisa peters, andrew loviska","action, comedy, horror",
d1594,chase,2010,jag mundhra,"anuj saxena, udita goswami, tarina patel","action, crime, drama",
d1595,donkey,2010,adrian langley,"matthew stefiuk, cassandra petrella, greg hiscock","action, crime, drama",
d1596,deadly closure,2010,andrzej mrotek,"lisa varga, audrey landers, diane ford","action, drama, mystery",
d1597,hunted by night,2010,juan bofill,nan,action,
d1598,locked down,2010,daniel zirilli,"tony schiena, rashad evans, vinnie jones","action, crime, thriller",
d1599,fire of conscience,2010,dante lam,"leon lai, richie jen, baoqiang wang","action, crime, mystery",
d1600,prasthanam,2010,katta deva,"jeeva, sundeep kishan, vennela kishore","action, drama",
d1601,caught inside,2010,adam blaiklock,"ben oxenbould, daisy betts, sam lyndon","action, adventure, thriller",
d1602,yakuza-busting girls: duel in hell,2010,shin'ichi okuda,"asami, chuck johnson, naoki kawano",action,
d1603,evolusi: kl drift 2,2010,syamsul yusof,"rizal ashraf, aaron aziz, adam corrie",action,
d1604,ladron,2010,damian chapa,"ricco chapa, stanley griego, sultria demirjian","action, crime",
d1605,gallants,2010,clement sze-kit cheng,"siu-lung leung, kuan tai chen, teddy robin kwan","action, comedy, drama",
d1606,once a gangster,2010,felix chong,"ekin cheng, jordan chan, alex fong","action, comedy, crime",
d1607,na igre 2. novyy uroven,2010,pavel sanaev,"sergey chirkov, marina petrenko, pavel priluchnyy","action, sci-fi",
d1608,dabangg,2010,abhinav kashyap,"salman khan, sonakshi sinha, vinod khanna","action, comedy, crime",
d1609,kidnapper,2010,kelvin tong,"fish chaar, anthony levi kho, michael kwah","action, thriller",
d1610,gintama: the movie,2010,shinji takamatsu,"susumu chiba, satoshi hino, akira ishida","animation, action, comedy",
d1611,the legend is born: ip man,2010,herman yau,"yu-hang to, yi huang, biao yuen","action, biography, drama",
d1612,the big tits dragon,2010,takao nakano,"sora aoi, risa kasumi, mari sakurai","action, comedy, horror",
d1613,planzet,2010,jun awazu,"kaori ishihara, masami iwasaki, mamoru miyano","animation, action, sci-fi",
d1614,outbound,2010,bogdan george apetri,"ana ularu, andi vasluianu, ioana flora","action, drama",
d1615,iron lord,2010,dmitriy korobkin,"aleksandr ivashkevich, svetlana chuykina, aleksey kravchenko","action, biography, drama",
d1616,cowboys and vampires,2010,douglas myers,nan,"action, horror, western",
d1617,new kids turbo,2010,steffen haars,"huub smit, tim haars, wesley van gaalen","action, comedy",
d1618,shark,2010,s.p. rajkumar,"vijay, tamannaah bhatia, vadivelu",action,
d1619,websitestory,2010,dan chisu,"crina semciuc, diana gursca, oreste alexandru scarlat teodorescu","action, drama",
d1620,ong-bak 3,2010,tony jaa,"tony jaa, dan chupong, sarunyu wongkrachang",action,
d1621,singam,2010,hari,"suriya, anushka shetty, prakash raj","action, crime, drama",
d1622,megaman,2010,eddie lebron,"jun naito, jeanie tse, edward x. young","action, drama, sci-fi",
d1623,pixels,2010,jacek lusinski,"marcin adamkiewicz, dominik bak, mieszko barglik","action, comedy",
d1624,rakhta charitra,2010,ram gopal varma,"vivek oberoi, shatrughan sinha, sudeep","action, biography, crime",
d1625,golimar,2010,puri jagannadh,"tottempudi gopichand, priyamani, roja","action, crime, drama",
d1626,vixen highway 2006: it came from uranus!,2010,tony watt,"tony watt, vivita, amabelle singson","action, horror, thriller",
d1627,conned,2010,arthur luhn,"charlie alejandro, rudi anna, hilary barraford","action, comedy, thriller",
d1628,a chemical skyline,2010,jason swinchock,"orris l. johnson, sean dungee, christine soltis","action, horror, thriller",
d1630,the maze,2010,stephen shimek,"shalaina castle, brandon sean pearson, clare niederpruem","action, horror, thriller",
d1631,the influence,2010,j.q. lee,"byung-hun lee, chae-young han, jae-hyeon jo","action, fantasy, mystery",
d1632,city under siege,2010,benny chan,"mo-chan chik, collin chou, chrissie chow","action, sci-fi, thriller",
d1633,trigun: badlands rumble,2010,satoshi nishimura,"charles baker, ed blaylock, johnny yong bosch","animation, action, sci-fi",
d1634,live!,2010,yuriy bykov,"sergey belyaev, aleksey komashko, denis shvedov","action, drama",
d1635,chasing shadows,2010,jordan f. ghanma,"dina alkhoury, ramez alkhoury, shibly alkhoury","action, drama, thriller",
d1636,wendigo: bound by blood,2010,len kabasinski,"brian anthony, brian arrington, sara brooks","action, horror, sci-fi",
d1637,portrait of the fighter as a young man,2010,constantin popescu,"constantin dita, bogdan dumitrache, ionut caras","action, drama, history",
d1638,rakhta charitra 2,2010,ram gopal varma,"shatrughan sinha, vivek oberoi, suriya","action, crime, drama",
d1639,blades of blood,2010,joon-ik lee,"jeong-min hwang, seung-won cha, ji-hye han",action,
d1640,red eagle,2010,wisit sasanatieng,nan,"action, sci-fi, thriller",
d1641,ninjas vs. vampires,2010,justin timpane,"jay saunders, daniel ross, cory okouchi","action, comedy, fantasy",
d1642,crook: it's good to be bad,2010,mohit suri,"emraan hashmi, neha sharma, arjan bajwa","action, drama, thriller",
d1643,escape from new jersey,2010,chris r. notarile,"hector de la rosa, kim santiago, roberto lombardi","action, adventure, sci-fi",
d1644,madame x,2010,lucky kuswandi,"joko anwar, titi dwijayati, ikhsan himawan","action, comedy",
d1645,ragada,2010,veeru potla,"nagarjuna akkineni, anushka shetty, priyamani","action, comedy, drama",
d1646,jackie,2010,soori,"puneeth rajkumar, bhavana, harshika poonacha",action,
d1647,the trashmaster,2010,mathieu weschler,matt challands,"animation, action",
d1648,gr30k,2010,daniel falicki,"rachel finan, jacqueline joy, michael o'hair","animation, action, adventure",
d1649,bko: bangkok knockout,2010,panna rittikrai,"sorapong chatree, kerttisak udomnak, krittiya lardphanna",action,
d1650,my best bodyguard,2010,sirippakorn wongchariyawat,nan,"action, adventure",
d1651,23,2010,craig deering,"craig deering, allen murphy, joe korbel","action, comedy",
d1652,si agimat at si enteng kabisote,2010,tony y. reyes,"vic sotto, ramon 'bong' revilla jr., sam pinto","action, comedy, fantasy",
d1653,300 killers,2010,matt jaissle,"johnny andrews, matt jaissle, sabastian love","action, horror, thriller",
d1654,wind blast,2010,qunshu gao,"yihong duan, wu jing, zhang li",action,
d1655,who killed captain alex?,2010,nabwana i.g.g.,"kakule william, kakule wilson, sserunya ernest",action,
d1656,bang rajan 2,2010,tanit jitnukul,nan,"action, adventure, war",
d1657,valley of the dead,2010,k. adithya ashok,"lex yochim, max horner, timothy luke",action,
d1658,kandahar,2010,major ravi,nan,"action, drama",
d1659,boca,2010,flavio frederico,"daniel de oliveira, hermila guedes, jefferson brasil","action, crime, drama",
d1660,vampire warriors,2010,dennis law,"luxia jiang, wah yuen, chrissie chow","action, thriller",
d1661,edge of the empire,2010,nirattisai kaljareuk,nan,action,
d1663,the bucks county massacre,2010,jason sherman,"nikki bell, zackary kresser, brittany geiger","action, horror, thriller",
d1664,hae-gyeol-sa,2010,hyeok-jae kwon,"kyung-gu sol, jung-jin lee, dal-su oh","action, crime, drama",
d1665,co2,2010,john depew,"jared starr, grace young, kate bailey","action, adventure, drama",
d1666,the hooker with a heart of gold,2010,brad jones,"sarah lewis, brian lewis, brad jones","action, comedy, thriller",
d1667,kung fu wing chun,2010,tung cho 'joe' cheung,"jing bai, shaoqun yu, collin chou","action, comedy, romance",
d1668,haunters,2010,min-suk kim,"dong-won kang, duek-mun choi, jeong eun-chae","action, sci-fi, thriller",
d1669,the samurai of ayothaya,2010,nopporn watin,nan,"action, drama, history",
d1670,number one shakib khan,2010,badiul alam khokon,"shakib khan, apu biswas, misa sawdagar","action, comedy, drama",
d1671,lalbaug parel,2010,mahesh manjrekar,"vinay apte, seema biswas, ankush choudhary",action,
d1672,na-neun abba-da,2010,se-yeong lee,"seung-woo kim, byung-ho son, ha-ryong im","action, crime, drama",
d1673,killer clown,2010,julian cheah,"julian cheah, milly sherratt, peter jackson","action, horror, thriller",
d1674,el negocio,2010,tim bulot,"david angel, pedro blanco, tim bulot",action,
d1675,shock invasion,2010,frank sudol,frank sudol,"animation, action, adventure",
d1676,re-generator,2010,olivier gruner,"olivier gruner, david j. phillips, paul logan","action, sci-fi",
d1678,the lxd: the uprising begins,2010,jon m. chu,"alize albuquerque, philip albuquerque, joshua lee ayers","action, adventure, music",
d1679,blood and bone,2009,ben ramsey,"michael jai white, julian sands, eamonn walker","action, drama",
d1680,whiteout,2009,dominic sena,"kate beckinsale, gabriel macht, tom skerritt","action, crime, mystery",
d1681,astro boy,2009,david bowers,"freddie highmore, nicolas cage, kristen bell","animation, action, family",
d1682,the haunted world of el superbeasto,2009,rob zombie,"joe alaskey, ken foree, tom papa","animation, action, comedy",
d1683,royal kill,2009,babar ahmed,"alexander wraith, gail kim, lalaine","action, thriller",
d1684,daybreakers,2009,michael spierig,"ethan hawke, willem dafoe, sam neill","action, horror, sci-fi",
d1685,the perfect sleep,2009,jeremy alter,"anton pardoe, anthony dilio, david beck","action, drama, romance",
d1686,terminator salvation,2009,mcg,"christian bale, sam worthington, anton yelchin","action, sci-fi",
d1687,cirque du freak: the vampire's assistant,2009,paul weitz,"chris massoglia, john c. reilly, salma hayek","action, adventure, fantasy",
d1688,from mexico with love,2009,jimmy nickerson,"kuno becker, steven bauer, stephen lang","action, drama",
d1690,push,2009,paul mcguigan,"camilla belle, dakota fanning, chris evans","action, sci-fi, thriller",
d1691,the tournament,2009,scott mann,"ving rhames, robert carlyle, kelly hu","action, thriller",
d1692,9,2009,shane acker,"elijah wood, jennifer connelly, crispin glover","animation, action, adventure",
d1693,once upon a time in dublin,2009,jason figgis,"emmett j scanlan, eoin macken, bill fellows","action, drama, thriller",
d1694,star trek,2009,j.j. abrams,"chris pine, zachary quinto, simon pegg","action, adventure, sci-fi",
d1695,surviving evil,2009,terence daw,"billy zane, christina cole, natalie mendoza","action, horror, thriller",
d1696,blood: the last vampire,2009,chris nahon,"ji-hyun jun, allison miller, liam cunningham","action, horror, thriller",
d1697,the belgrade phantom,2009,jovan b. todorovic,"marko zivic, radoslav milenkovic, nada macankovic","action, crime, drama",
d1698,a day in the life,2009,sticky fingaz,"alvin 'porky' holland, bokeem woodbine, chris fleming","action, crime, drama",
d1699,underworld: rise of the lycans,2009,patrick tatopoulos,"rhona mitra, michael sheen, bill nighy","action, adventure, fantasy",
d1700,silver medallist,2009,hao ning,"lifan dong, bo huang, kong jiu","action, adventure, comedy",
d1701,evangelion: 2.0 you can (not) advance,2009,masayuki,"kotono mitsuishi, megumi ogata, megumi hayashibara","animation, action, drama",
d1702,first strike,2009,steven bratter,"duane daniels, cristian letelier, mette holt","action, sci-fi, thriller",
d1703,kerala varma pazhassi raja,2009,t. hariharan,"mammootty, sarath kumar, mohanlal","action, drama, history",
d1704,street fighter: the legend of chun-li,2009,andrzej bartkowiak,"kristin kreuk, neal mcdonough, michael clarke duncan","action, crime, fantasy",
