id1,id2,score,title_similarity,director_similarity,year_similarity,cast_similarity
a2713,b2480,0.975,1.0,1.0,1.0,0.75
b584,c1198,0.975,1.0,1.0,1.0,0.75
a1039,b967,0.975,1.0,1.0,1.0,0.75
a2630,b2399,0.975,1.0,1.0,1.0,0.75
b2387,c2139,0.975,1.0,1.0,1.0,0.75
a2664,b2435,0.975,1.0,1.0,1.0,0.75
a2505,b2285,0.975,1.0,1.0,1.0,0.75
a2326,b2049,0.975,1.0,1.0,1.0,0.75
a651,b611,0.975,1.0,1.0,1.0,0.75
a2814,b2570,0.975,1.0,1.0,1.0,0.75
a1479,b1288,0.975,1.0,1.0,1.0,0.75
a1126,b2171,0.975,1.0,1.0,1.0,0.75
a2321,b2045,0.975,1.0,1.0,1.0,0.75
a2720,b2485,0.975,1.0,1.0,1.0,0.75
a1319,b1142,0.975,1.0,1.0,1.0,0.75
a2601,b2373,0.975,1.0,1.0,1.0,0.75
a1632,b1415,0.975,1.0,1.0,1.0,0.75
a2057,b1815,0.975,1.0,1.0,1.0,0.75
a1861,b1633,0.975,1.0,1.0,1.0,0.75
a1184,b1015,0.975,1.0,1.0,1.0,0.75
a1274,b1098,0.975,1.0,1.0,1.0,0.75
a774,b724,0.975,1.0,1.0,1.0,0.75
a2569,b2343,0.975,1.0,1.0,1.0,0.75
a822,b765,0.975,1.0,1.0,1.0,0.75
a1725,b1507,0.975,1.0,1.0,1.0,0.75
a381,d2643,0.975,1.0,1.0,1.0,0.75
a2703,b2470,0.975,1.0,1.0,1.0,0.75
b249,c920,0.975,1.0,1.0,1.0,0.75
a943,b880,0.975,1.0,1.0,1.0,0.75
a2301,b2031,0.975,1.0,1.0,1.0,0.75
b1208,c3064,0.975,1.0,1.0,1.0,0.75
b1297,c3112,0.975,1.0,1.0,1.0,0.75
b2852,c3286,0.975,1.0,1.0,1.0,0.75
a1162,b2202,0.975,1.0,1.0,1.0,0.75
a1751,b1531,0.975,1.0,1.0,1.0,0.75
a2372,b2089,0.975,1.0,1.0,1.0,0.75
a958,b892,0.975,1.0,1.0,1.0,0.75
a2587,b2360,0.975,1.0,1.0,1.0,0.75
b1407,c2601,0.975,1.0,1.0,1.0,0.75
a1238,b1065,0.975,1.0,1.0,1.0,0.75
a860,b804,0.975,1.0,1.0,1.0,0.75
a2192,b1932,0.975,1.0,1.0,1.0,0.75
a2801,b2559,0.975,1.0,1.0,1.0,0.75
b1219,c3021,0.975,1.0,1.0,1.0,0.75
a2572,b2345,0.975,1.0,1.0,1.0,0.75
a1407,b1226,0.975,1.0,1.0,1.0,0.75
a2011,b1776,0.975,1.0,1.0,1.0,0.75
a1402,b1219,0.975,1.0,1.0,1.0,0.75
a1905,b1676,0.975,1.0,1.0,1.0,0.75
a336,b325,0.975,1.0,1.0,1.0,0.75
b3086,c3430,0.975,1.0,1.0,1.0,0.75
a1299,b1122,0.975,1.0,1.0,1.0,0.75
a1910,b2258,0.975,1.0,1.0,1.0,0.75
a2965,b2709,0.975,1.0,1.0,1.0,0.75
a729,b681,0.975,1.0,1.0,1.0,0.75
b1320,c3104,0.975,1.0,1.0,1.0,0.75
a2540,b2314,0.975,1.0,1.0,1.0,0.75
a51,b53,0.975,1.0,1.0,1.0,0.75
a252,b249,0.975,1.0,1.0,1.0,0.75
b1242,c3056,0.975,1.0,1.0,1.0,0.75
a346,b335,0.975,1.0,1.0,1.0,0.75
a1721,b1503,0.975,1.0,1.0,1.0,0.75
a1652,b1435,0.975,1.0,1.0,1.0,0.75
a91,b91,0.975,1.0,1.0,1.0,0.75
b1131,c3230,0.975,1.0,1.0,1.0,0.75
b2152,c2103,0.975,1.0,1.0,1.0,0.75
a326,b315,0.975,1.0,1.0,1.0,0.75
a737,b689,0.975,1.0,1.0,1.0,0.75
a1247,b1075,0.975,1.0,1.0,1.0,0.75
a1914,b605,0.975,1.0,1.0,1.0,0.75
a1101,b2148,0.975,1.0,1.0,1.0,0.75
a223,b219,0.975,1.0,1.0,1.0,0.75
a2088,b1844,0.975,1.0,1.0,1.0,0.75
a284,b278,0.975,1.0,1.0,1.0,0.75
a684,b639,0.975,1.0,1.0,1.0,0.75
a607,b571,0.975,1.0,1.0,1.0,0.75
a406,b388,0.975,1.0,1.0,1.0,0.75
a1359,b1178,0.975,1.0,1.0,1.0,0.75
b2096,c2253,0.975,1.0,1.0,1.0,0.75
a1257,b1083,0.975,1.0,1.0,1.0,0.75
a575,b540,0.975,1.0,1.0,1.0,0.75
a206,b201,0.975,1.0,1.0,1.0,0.75
b2644,c614,0.975,1.0,1.0,1.0,0.75
b1620,c2785,0.975,1.0,1.0,1.0,0.75
a2671,b2442,0.975,1.0,1.0,1.0,0.75
a1484,b1293,0.975,1.0,1.0,1.0,0.75
a1558,b1357,0.975,1.0,1.0,1.0,0.75
a871,b813,0.975,1.0,1.0,1.0,0.75
a637,b599,0.975,1.0,1.0,1.0,0.75
a1474,b1283,0.975,1.0,1.0,1.0,0.75
a341,b330,0.975,1.0,1.0,1.0,0.75
b1502,c2434,0.975,1.0,1.0,1.0,0.75
b666,c2003,0.975,1.0,1.0,1.0,0.75
a2911,b2658,0.975,1.0,1.0,1.0,0.75
a625,b589,0.975,1.0,1.0,1.0,0.75
a550,b517,0.975,1.0,1.0,1.0,0.75
b1312,c3071,0.975,1.0,1.0,1.0,0.75
b1184,c3210,0.975,1.0,1.0,1.0,0.75
a2165,b1910,0.975,1.0,1.0,1.0,0.75
a767,b717,0.975,1.0,1.0,1.0,0.75
b3121,c3437,0.975,1.0,1.0,1.0,0.75
a2710,b2477,0.975,1.0,1.0,1.0,0.75
b1424,c2591,0.975,1.0,1.0,1.0,0.75
b168,c898,0.975,1.0,1.0,1.0,0.75
a1369,b1188,0.975,1.0,1.0,1.0,0.75
a2624,b2392,0.975,1.0,1.0,1.0,0.75
a1574,b1373,0.975,1.0,1.0,1.0,0.75
a2553,b2327,0.975,1.0,1.0,1.0,0.75
a1155,b2197,0.975,1.0,1.0,1.0,0.75
a1826,b1601,0.975,1.0,1.0,1.0,0.75
b721,c1916,0.975,1.0,1.0,1.0,0.75
a1622,b1407,0.975,1.0,1.0,1.0,0.75
a2379,b2094,0.975,1.0,1.0,1.0,0.75
a1837,b1612,0.975,1.0,1.0,1.0,0.75
b2373,c2102,0.975,1.0,1.0,1.0,0.75
b745,c1948,0.975,1.0,1.0,1.0,0.75
b1539,c2608,0.975,1.0,1.0,1.0,0.75
a1565,b1364,0.975,1.0,1.0,1.0,0.75
b1342,c3046,0.975,1.0,1.0,1.0,0.75
a2513,b2290,0.975,1.0,1.0,1.0,0.75
b533,c1259,0.975,1.0,1.0,1.0,0.75
a601,b566,0.975,1.0,1.0,1.0,0.75
a1651,b1434,0.975,1.0,1.0,1.0,0.75
b2971,c3416,0.975,1.0,1.0,1.0,0.75
a1249,b1077,0.975,1.0,1.0,1.0,0.75
a203,b199,0.975,1.0,1.0,1.0,0.75
a2003,b2082,0.975,1.0,1.0,1.0,0.75
a2282,b2014,0.975,1.0,1.0,1.0,0.75
a2424,b2131,0.975,1.0,1.0,1.0,0.75
b170,c896,0.975,1.0,1.0,1.0,0.75
a1406,b1223,0.975,1.0,1.0,1.0,0.75
b1126,c3165,0.975,1.0,1.0,1.0,0.75
a1818,b1594,0.975,1.0,1.0,1.0,0.75
a1267,b1092,0.975,1.0,1.0,1.0,0.75
a724,b676,0.975,1.0,1.0,1.0,0.75
a1782,b1560,0.975,1.0,1.0,1.0,0.75
a2817,b2573,0.975,1.0,1.0,1.0,0.75
b3100,c3432,0.975,1.0,1.0,1.0,0.75
b370,c1427,0.975,1.0,1.0,1.0,0.75
a553,b520,0.975,1.0,1.0,1.0,0.75
a1174,b1006,0.975,1.0,1.0,1.0,0.75
a1868,b1639,0.975,1.0,1.0,1.0,0.75
a812,b754,0.975,1.0,1.0,1.0,0.75
a2264,b2001,0.975,1.0,1.0,1.0,0.75
b247,c949,0.975,1.0,1.0,1.0,0.75
a1089,b2136,0.975,1.0,1.0,1.0,0.75
a2499,b2278,0.975,1.0,1.0,1.0,0.75
a573,b538,0.975,1.0,1.0,1.0,0.75
a2642,b2412,0.975,1.0,1.0,1.0,0.75
a1350,b1170,0.975,1.0,1.0,1.0,0.75
a1188,b1019,0.975,1.0,1.0,1.0,0.75
a216,b211,0.975,1.0,1.0,1.0,0.75
a1703,b1487,0.975,1.0,1.0,1.0,0.75
a2883,b2632,0.975,1.0,1.0,1.0,0.75
a899,b838,0.975,1.0,1.0,1.0,0.75
a982,b913,0.975,1.0,1.0,1.0,0.75
a802,b745,0.975,1.0,1.0,1.0,0.75
a1046,b973,0.975,1.0,1.0,1.0,0.75
a1907,b1678,0.975,1.0,1.0,1.0,0.75
a1863,b1635,0.975,1.0,1.0,1.0,0.75
a2891,d1208,0.975,1.0,1.0,1.0,0.75
a1859,b1631,0.975,1.0,1.0,1.0,0.75
a303,b295,0.975,1.0,1.0,1.0,0.75
a2678,b2449,0.975,1.0,1.0,1.0,0.75
a2195,b1935,0.975,1.0,1.0,1.0,0.75
a2320,b2044,0.975,1.0,1.0,1.0,0.75
a886,b827,0.975,1.0,1.0,1.0,0.75
a1566,b1365,0.975,1.0,1.0,1.0,0.75
a71,b71,0.975,1.0,1.0,1.0,0.75
a1333,b1154,0.975,1.0,1.0,1.0,0.75
a746,b696,0.975,1.0,1.0,1.0,0.75
a473,b451,0.975,1.0,1.0,1.0,0.75
a248,b245,0.975,1.0,1.0,1.0,0.75
a502,b476,0.975,1.0,1.0,1.0,0.75
a568,b533,0.975,1.0,1.0,1.0,0.75
a951,b886,0.975,1.0,1.0,1.0,0.75
a2009,b1420,0.975,1.0,1.0,1.0,0.75
a1000,b930,0.975,1.0,1.0,1.0,0.75
a2868,b2617,0.975,1.0,1.0,1.0,0.75
b1762,c2463,0.975,1.0,1.0,1.0,0.75
b350,c1453,0.975,1.0,1.0,1.0,0.75
a381,b363,0.975,1.0,1.0,1.0,0.75
b952,d2680,0.975,1.0,1.0,1.0,0.75
b2810,c3292,0.975,1.0,1.0,1.0,0.75
a896,b835,0.975,1.0,1.0,1.0,0.75
a1699,b1483,0.975,1.0,1.0,1.0,0.75
a1216,b1046,0.975,1.0,1.0,1.0,0.75
a721,b674,0.975,1.0,1.0,1.0,0.75
a1448,b1259,0.975,1.0,1.0,1.0,0.75
b3012,c3422,0.975,1.0,1.0,1.0,0.75
a2728,b2493,0.975,1.0,1.0,1.0,0.75
a380,b362,0.975,1.0,1.0,1.0,0.75
a305,b296,0.975,1.0,1.0,1.0,0.75
a2244,b1979,0.975,1.0,1.0,1.0,0.75
a269,b265,0.975,1.0,1.0,1.0,0.75
b1859,c2334,0.975,1.0,1.0,1.0,0.75
b2937,c5393,0.975,1.0,1.0,1.0,0.75
a1374,b1194,0.975,1.0,1.0,1.0,0.75
a988,b919,0.975,1.0,1.0,1.0,0.75
a2758,b2521,0.975,1.0,1.0,1.0,0.75
c965,d1911,0.975,1.0,1.0,1.0,0.75
a435,b415,0.975,1.0,1.0,1.0,0.75
a653,b612,0.975,1.0,1.0,1.0,0.75
a1315,b1138,0.975,1.0,1.0,1.0,0.75
a2469,b2252,0.975,1.0,1.0,1.0,0.75
a2150,b1896,0.975,1.0,1.0,1.0,0.75
a1911,d266,0.975,1.0,1.0,1.0,0.75
a432,b412,0.975,1.0,1.0,1.0,0.75
a2191,b1931,0.975,1.0,1.0,1.0,0.75
b1154,c3202,0.975,1.0,1.0,1.0,0.75
a1548,b1346,0.975,1.0,1.0,1.0,0.75
a2641,b2411,0.975,1.0,1.0,1.0,0.75
a1473,b1282,0.975,1.0,1.0,1.0,0.75
a733,b685,0.975,1.0,1.0,1.0,0.75
a1404,b1221,0.975,1.0,1.0,1.0,0.75
a1244,b1072,0.975,1.0,1.0,1.0,0.75
a1145,b2187,0.975,1.0,1.0,1.0,0.75
b1855,c2303,0.975,1.0,1.0,1.0,0.75
b328,c5567,0.975,1.0,1.0,1.0,0.75
a36,b38,0.975,1.0,1.0,1.0,0.75
a1300,b1123,0.975,1.0,1.0,1.0,0.75
a1340,b1161,0.975,1.0,1.0,1.0,0.75
a1760,b1539,0.975,1.0,1.0,1.0,0.75
b2534,c690,0.975,1.0,1.0,1.0,0.75
b1686,c2437,0.975,1.0,1.0,1.0,0.75
a2041,b1801,0.975,1.0,1.0,1.0,0.75
a1246,b1074,0.975,1.0,1.0,1.0,0.75
a1561,b1360,0.975,1.0,1.0,1.0,0.75
a1564,b1363,0.975,1.0,1.0,1.0,0.75
a1057,b1325,0.975,1.0,1.0,1.0,0.75
b354,c1469,0.975,1.0,1.0,1.0,0.75
a2074,b1829,0.975,1.0,1.0,1.0,0.75
a2450,b2235,0.975,1.0,1.0,1.0,0.75
b254,c937,0.975,1.0,1.0,1.0,0.75
a281,b275,0.975,1.0,1.0,1.0,0.75
a1307,b1130,0.975,1.0,1.0,1.0,0.75
b1015,c3173,0.975,1.0,1.0,1.0,0.75
a1883,b1652,0.975,1.0,1.0,1.0,0.75
a2558,b2332,0.975,1.0,1.0,1.0,0.75
a2734,d1679,0.975,1.0,1.0,1.0,0.75
a2663,b2434,0.975,1.0,1.0,1.0,0.75
b1645,c2506,0.975,1.0,1.0,1.0,0.75
a1873,b1644,0.975,1.0,1.0,1.0,0.75
a556,b522,0.975,1.0,1.0,1.0,0.75
b1989,c2087,0.975,1.0,1.0,1.0,0.75
a1600,b1389,0.975,1.0,1.0,1.0,0.75
a188,b187,0.975,1.0,1.0,1.0,0.75
a489,b465,0.975,1.0,1.0,1.0,0.75
a1880,b1650,0.975,1.0,1.0,1.0,0.75
a2613,d2932,0.975,1.0,1.0,1.0,0.75
c3703,c3705,0.975,0.95,1.0,1.0,1.0
a1088,b2135,0.975,1.0,1.0,1.0,0.75
b1122,c3197,0.975,1.0,1.0,1.0,0.75
a835,b779,0.975,1.0,1.0,1.0,0.75
a525,b495,0.975,1.0,1.0,1.0,0.75
b1071,c5858,0.975,1.0,1.0,1.0,0.75
a865,b807,0.975,1.0,1.0,1.0,0.75
a57,b58,0.975,1.0,1.0,1.0,0.75
a2829,b2585,0.975,1.0,1.0,1.0,0.75
a2610,b2381,0.975,1.0,1.0,1.0,0.75
a231,b228,0.975,1.0,1.0,1.0,0.75
a2002,b1767,0.975,1.0,1.0,1.0,0.75
a378,b360,0.975,1.0,1.0,1.0,0.75
a854,b798,0.975,1.0,1.0,1.0,0.75
a1480,b1289,0.975,1.0,1.0,1.0,0.75
a1282,b1106,0.975,1.0,1.0,1.0,0.75
a1874,b1645,0.975,1.0,1.0,1.0,0.75
a2932,b2679,0.975,1.0,1.0,1.0,0.75
a1659,b1441,0.975,1.0,1.0,1.0,0.75
a1987,b1752,0.975,1.0,1.0,1.0,0.75
a770,b720,0.975,1.0,1.0,1.0,0.75
a608,b572,0.975,1.0,1.0,1.0,0.75
a1647,b1431,0.975,1.0,1.0,1.0,0.75
b557,c1167,0.975,1.0,1.0,1.0,0.75
a1813,b1589,0.975,1.0,1.0,1.0,0.75
a2394,b2105,0.975,1.0,1.0,1.0,0.75
b1198,c3025,0.975,1.0,1.0,1.0,0.75
b412,c1434,0.975,1.0,1.0,1.0,0.75
b1514,c2602,0.975,1.0,1.0,1.0,0.75
a674,b630,0.975,1.0,1.0,1.0,0.75
a841,b785,0.975,1.0,1.0,1.0,0.75
b1175,c3166,0.975,1.0,1.0,1.0,0.75
b2760,c3307,0.975,1.0,1.0,1.0,0.75
a1693,b1478,0.975,1.0,1.0,1.0,0.75
b942,c1765,0.975,1.0,1.0,1.0,0.75
a2523,b2299,0.975,1.0,1.0,1.0,0.75
a242,b238,0.975,1.0,1.0,1.0,0.75
b190,c930,0.975,1.0,1.0,1.0,0.75
b2108,c2256,0.975,1.0,1.0,1.0,0.75
a519,b492,0.975,1.0,1.0,1.0,0.75
a2796,b535,0.975,1.0,1.0,1.0,0.75
a944,b881,0.975,1.0,1.0,1.0,0.75
b685,c1901,0.975,1.0,1.0,1.0,0.75
a309,b299,0.975,1.0,1.0,1.0,0.75
a265,b261,0.975,1.0,1.0,1.0,0.75
a2493,b2273,0.975,1.0,1.0,1.0,0.75
a1058,b983,0.975,1.0,1.0,1.0,0.75
a1260,b1085,0.975,1.0,1.0,1.0,0.75
a213,b209,0.975,1.0,1.0,1.0,0.75
b2842,c3276,0.975,1.0,1.0,1.0,0.75
a760,b710,0.975,1.0,1.0,1.0,0.75
a1107,b2154,0.975,1.0,1.0,1.0,0.75
a1915,b1686,0.975,1.0,1.0,1.0,0.75
a2253,b1987,0.975,1.0,1.0,1.0,0.75
a43,b44,0.975,1.0,1.0,1.0,0.75
b62,c906,0.975,1.0,1.0,1.0,0.75
a162,b160,0.975,1.0,1.0,1.0,0.75
a821,b764,0.975,1.0,1.0,1.0,0.75
a1042,b969,0.975,1.0,1.0,1.0,0.75
a211,b207,0.975,1.0,1.0,1.0,0.75
a2172,b1917,0.975,1.0,1.0,1.0,0.75
a2961,b2707,0.975,1.0,1.0,1.0,0.75
a2462,b2246,0.975,1.0,1.0,1.0,0.75
a658,b616,0.975,1.0,1.0,1.0,0.75
a1501,b1305,0.975,1.0,1.0,1.0,0.75
a2261,b1996,0.975,1.0,1.0,1.0,0.75
a451,b429,0.975,1.0,1.0,1.0,0.75
b2315,c2100,0.975,1.0,1.0,1.0,0.75
b1442,c2631,0.975,1.0,1.0,1.0,0.75
a1917,b1687,0.975,1.0,1.0,1.0,0.75
b295,c1428,0.975,1.0,1.0,1.0,0.75
a1613,b1400,0.975,1.0,1.0,1.0,0.75
a2931,b2678,0.975,1.0,1.0,1.0,0.75
a2920,d1780,0.975,1.0,1.0,1.0,0.75
a995,b926,0.975,1.0,1.0,1.0,0.75
a1481,b1290,0.975,1.0,1.0,1.0,0.75
b1357,c3101,0.975,1.0,1.0,1.0,0.75
c87,d751,0.975,1.0,1.0,1.0,0.75
a1815,b1591,0.975,1.0,1.0,1.0,0.75
a1202,b1033,0.975,1.0,1.0,1.0,0.75
a1841,b1615,0.975,1.0,1.0,1.0,0.75
a249,b246,0.975,1.0,1.0,1.0,0.75
b19,c901,0.975,1.0,1.0,1.0,0.75
a2063,b1819,0.975,1.0,1.0,1.0,0.75
b1107,c3218,0.975,1.0,1.0,1.0,0.75
a2250,b1984,0.975,1.0,1.0,1.0,0.75
b1423,c2630,0.975,1.0,1.0,1.0,0.75
a245,d1911,0.975,1.0,1.0,1.0,0.75
a2288,d66,0.975,1.0,1.0,1.0,0.75
a2647,b2416,0.975,1.0,1.0,1.0,0.75
a2491,b2271,0.975,1.0,1.0,1.0,0.75
a2898,b2646,0.975,1.0,1.0,1.0,0.75
a1770,b1548,0.975,1.0,1.0,1.0,0.75
a2528,b2304,0.975,1.0,1.0,1.0,0.75
b785,c1964,0.975,1.0,1.0,1.0,0.75
a177,b174,0.975,1.0,1.0,1.0,0.75
a1906,b1677,0.975,1.0,1.0,1.0,0.75
a717,b670,0.975,1.0,1.0,1.0,0.75
a1503,b1307,0.975,1.0,1.0,1.0,0.75
a2170,b1915,0.975,1.0,1.0,1.0,0.75
b489,c1180,0.975,1.0,1.0,1.0,0.75
a869,b811,0.975,1.0,1.0,1.0,0.75
a2955,b2701,0.975,1.0,1.0,1.0,0.75
a1388,b1208,0.975,1.0,1.0,1.0,0.75
a1372,b1192,0.975,1.0,1.0,1.0,0.75
b284,c1447,0.975,1.0,1.0,1.0,0.75
a789,b734,0.975,1.0,1.0,1.0,0.75
a2039,b1799,0.975,1.0,1.0,1.0,0.75
a996,b927,0.975,1.0,1.0,1.0,0.75
a329,b318,0.975,1.0,1.0,1.0,0.75
a1997,b1762,0.975,1.0,1.0,1.0,0.75
a983,b914,0.975,1.0,1.0,1.0,0.75
a751,b702,0.975,1.0,1.0,1.0,0.75
a1744,b1524,0.975,1.0,1.0,1.0,0.75
a1191,b1023,0.975,1.0,1.0,1.0,0.75
a1386,b1206,0.975,1.0,1.0,1.0,0.75
a1870,b1641,0.975,1.0,1.0,1.0,0.75
b1444,c2652,0.975,1.0,1.0,1.0,0.75
a2449,b2234,0.975,1.0,1.0,1.0,0.75
a2012,b1777,0.975,1.0,1.0,1.0,0.75
a1586,b1377,0.975,1.0,1.0,1.0,0.75
a2639,b2409,0.975,1.0,1.0,1.0,0.75
b1545,c235,0.975,1.0,1.0,1.0,0.75
a892,b832,0.975,1.0,1.0,1.0,0.75
a1705,b1490,0.975,1.0,1.0,1.0,0.75
a2447,b2233,0.975,1.0,1.0,1.0,0.75
a472,b450,0.975,1.0,1.0,1.0,0.75
a949,b885,0.975,1.0,1.0,1.0,0.75
a848,b792,0.975,1.0,1.0,1.0,0.75
a1491,b1300,0.975,1.0,1.0,1.0,0.75
a2396,b2107,0.975,1.0,1.0,1.0,0.75
a667,b624,0.975,1.0,1.0,1.0,0.75
a2559,b2333,0.975,1.0,1.0,1.0,0.75
a1945,b1710,0.975,1.0,1.0,1.0,0.75
a928,b865,0.975,1.0,1.0,1.0,0.75
a1017,b946,0.975,1.0,1.0,1.0,0.75
a1924,b1693,0.975,1.0,1.0,1.0,0.75
a1912,b1683,0.975,1.0,1.0,1.0,0.75
b2865,c3278,0.975,1.0,1.0,1.0,0.75
a1627,b1411,0.975,1.0,1.0,1.0,0.75
a963,b896,0.975,1.0,1.0,1.0,0.75
b611,c1166,0.975,1.0,1.0,1.0,0.75
a1466,b1275,0.975,1.0,1.0,1.0,0.75
a1755,b1535,0.975,1.0,1.0,1.0,0.75
b964,c1690,0.975,1.0,1.0,1.0,0.75
a1223,b1052,0.975,1.0,1.0,1.0,0.75
a891,b831,0.975,1.0,1.0,1.0,0.75
a2190,b1930,0.975,1.0,1.0,1.0,0.75
a2437,b2223,0.975,1.0,1.0,1.0,0.75
a470,b448,0.975,1.0,1.0,1.0,0.75
a2438,b2224,0.975,1.0,1.0,1.0,0.75
b1889,c2277,0.975,1.0,1.0,1.0,0.75
a1897,b1668,0.975,1.0,1.0,1.0,0.75
b2343,c2120,0.975,1.0,1.0,1.0,0.75
c345,d957,0.975,1.0,1.0,1.0,0.75
a898,b837,0.975,1.0,1.0,1.0,0.75
a1296,b1119,0.975,1.0,1.0,1.0,0.75
a2379,d224,0.975,1.0,1.0,1.0,0.75
b862,c1745,0.975,1.0,1.0,1.0,0.75
a2896,b2644,0.975,1.0,1.0,1.0,0.75
a1928,b1697,0.975,1.0,1.0,1.0,0.75
a1354,b1173,0.975,1.0,1.0,1.0,0.75
a979,b910,0.975,1.0,1.0,1.0,0.75
a1575,b1374,0.975,1.0,1.0,1.0,0.75
a2586,b2359,0.975,1.0,1.0,1.0,0.75
b360,c1433,0.975,1.0,1.0,1.0,0.75
a1280,b1104,0.975,1.0,1.0,1.0,0.75
b1783,c2308,0.975,1.0,1.0,1.0,0.75
a1850,b1625,0.975,1.0,1.0,1.0,0.75
a1325,b1147,0.975,1.0,1.0,1.0,0.75
a2168,b1913,0.975,1.0,1.0,1.0,0.75
b705,c1895,0.975,1.0,1.0,1.0,0.75
a1150,b2192,0.975,1.0,1.0,1.0,0.75
a874,b816,0.975,1.0,1.0,1.0,0.75
b316,c1509,0.975,1.0,1.0,1.0,0.75
a2343,b2062,0.975,1.0,1.0,1.0,0.75
a217,b212,0.975,1.0,1.0,1.0,0.75
a790,b735,0.975,1.0,1.0,1.0,0.75
a2503,b2283,0.975,1.0,1.0,1.0,0.75
a1517,b1319,0.975,1.0,1.0,1.0,0.75
a2352,b2071,0.975,1.0,1.0,1.0,0.75
a130,b126,0.975,1.0,1.0,1.0,0.75
a201,b197,0.975,1.0,1.0,1.0,0.75
a1262,b1087,0.975,1.0,1.0,1.0,0.75
a210,b206,0.975,1.0,1.0,1.0,0.75
a2821,b2577,0.975,1.0,1.0,1.0,0.75
a288,b282,0.975,1.0,1.0,1.0,0.75
a367,b350,0.975,1.0,1.0,1.0,0.75
a1635,b1417,0.975,1.0,1.0,1.0,0.75
a2500,b2279,0.975,1.0,1.0,1.0,0.75
a649,b609,0.975,1.0,1.0,1.0,0.75
a1698,b1482,0.975,1.0,1.0,1.0,0.75
b706,c1896,0.975,1.0,1.0,1.0,0.75
a759,d2925,0.975,1.0,1.0,1.0,0.75
a937,b875,0.975,1.0,1.0,1.0,0.75
a973,b906,0.975,1.0,1.0,1.0,0.75
a1367,b1186,0.975,1.0,1.0,1.0,0.75
a1320,b1143,0.975,1.0,1.0,1.0,0.75
a187,b185,0.975,1.0,1.0,1.0,0.75
a2213,b1952,0.975,1.0,1.0,1.0,0.75
b1054,c3200,0.975,1.0,1.0,1.0,0.75
a30,b32,0.975,1.0,1.0,1.0,0.75
a1536,b1336,0.975,1.0,1.0,1.0,0.75
a2905,b2653,0.975,1.0,1.0,1.0,0.75
a1393,b1212,0.975,1.0,1.0,1.0,0.75
a1093,b2140,0.975,1.0,1.0,1.0,0.75
a1541,b1340,0.975,1.0,1.0,1.0,0.75
a2634,b2403,0.975,1.0,1.0,1.0,0.75
a290,b284,0.975,1.0,1.0,1.0,0.75
a17,b19,0.975,1.0,1.0,1.0,0.75
a816,b758,0.975,1.0,1.0,1.0,0.75
a635,b597,0.975,1.0,1.0,1.0,0.75
a2618,b2387,0.975,1.0,1.0,1.0,0.75
b2701,c627,0.975,1.0,1.0,1.0,0.75
a1376,b1196,0.975,1.0,1.0,1.0,0.75
b744,c1910,0.975,1.0,1.0,1.0,0.75
a959,b893,0.975,1.0,1.0,1.0,0.75
a2472,b2255,0.975,1.0,1.0,1.0,0.75
a1235,b1062,0.975,1.0,1.0,1.0,0.75
b1379,c2636,0.975,1.0,1.0,1.0,0.75
a1014,b943,0.975,1.0,1.0,1.0,0.75
a377,b359,0.975,1.0,1.0,1.0,0.75
a2026,b1787,0.975,1.0,1.0,1.0,0.75
b1634,c2435,0.975,1.0,1.0,1.0,0.75
a1787,b1565,0.975,1.0,1.0,1.0,0.75
a1475,b1284,0.975,1.0,1.0,1.0,0.75
a801,b744,0.975,1.0,1.0,1.0,0.75
a253,b250,0.975,1.0,1.0,1.0,0.75
a480,b458,0.975,1.0,1.0,1.0,0.75
a259,b255,0.975,1.0,1.0,1.0,0.75
b1543,c2625,0.975,1.0,1.0,1.0,0.75
a752,b703,0.975,1.0,1.0,1.0,0.75
a1628,b1412,0.975,1.0,1.0,1.0,0.75
a1377,b1197,0.975,1.0,1.0,1.0,0.75
a146,b143,0.975,1.0,1.0,1.0,0.75
a412,b394,0.975,1.0,1.0,1.0,0.75
b2326,c2159,0.975,1.0,1.0,1.0,0.75
a876,b818,0.975,1.0,1.0,1.0,0.75
a2116,b1867,0.975,1.0,1.0,1.0,0.75
a2477,b2259,0.975,1.0,1.0,1.0,0.75
a2194,b1934,0.975,1.0,1.0,1.0,0.75
a2209,b1948,0.975,1.0,1.0,1.0,0.75
a2492,b1989,0.975,1.0,1.0,1.0,0.75
a1547,b1345,0.975,1.0,1.0,1.0,0.75
a2240,b1976,0.975,1.0,1.0,1.0,0.75
b983,c1686,0.975,1.0,1.0,1.0,0.75
a2375,b2091,0.975,1.0,1.0,1.0,0.75
a2541,b2315,0.975,1.0,1.0,1.0,0.75
a893,b833,0.975,1.0,1.0,1.0,0.75
a142,b139,0.975,1.0,1.0,1.0,0.75
a2726,b2491,0.975,1.0,1.0,1.0,0.75
b2768,c3298,0.975,1.0,1.0,1.0,0.75
a2128,b1877,0.975,1.0,1.0,1.0,0.75
a954,b888,0.975,1.0,1.0,1.0,0.75
c1895,d3054,0.975,1.0,1.0,1.0,0.75
b90,c917,0.975,1.0,1.0,1.0,0.75
a369,b352,0.975,1.0,1.0,1.0,0.75
a449,b427,0.975,1.0,1.0,1.0,0.75
a1641,b1424,0.975,1.0,1.0,1.0,0.75
a670,b626,0.975,1.0,1.0,1.0,0.75
a2204,b1944,0.975,1.0,1.0,1.0,0.75
