request_id,id1,id2,classic_score,match,confidence,explanation
a02123295c59978b,c653,d1251,0.71,1,0.88,"Title, director and main cast match despite a one-year difference and extra cast members in B."
42280c5e622b6b27,c1502,d1862,0.71,1,0.85,"Title and director match exactly, core cast identical; extra cast and differing year lower confidence but still likely same film."
64c1afd13bb9736a,d1324,d1712,0.709,0,0.96,Different titles and completely different casts indicate they are distinct 2013 Tyler Perry films.
0105962c82c85d8d,a2841,d1712,0.709,0,0.96,"Titles and cast differ significantly despite same director and year, indicating different films."
cb4e7f2276cb3857,a2348,b2067,0.707,0,0.3,"Title matches but director name is spelled differently, years differ, and cast lists share no members, indicating they are likely different entities."
ea0231a697041e42,b1686,d3459,0.707,0,0.2,"Same title, director and some cast overlap but year differs, indicating different films"
43eb1b9e0785d7c8,a413,d2148,0.707,0,0.1,"Titles, directors, and cast differ despite same year, indicating different entities."
64be6f99ce18b64f,b395,d2148,0.707,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
34384fcc09534670,a1168,b2207,0.705,1,0.92,"Same director, year, overlapping main cast and title variation indicate same film despite extra cast members"
436070778aa2eb37,c4380,d2262,0.705,0,0.15,"Titles differ and no overlapping director or cast; only year matches, giving low confidence they are the same entity."
86e532917fed6721,d187,d193,0.704,0,0.95,"Titles, directors, and cast lists differ completely despite same year, indicating different entities."
157bf28c52a0276e,b815,d2770,0.704,0,0.2,"Titles differ significantly and key attributes like director and cast are missing; only the year coincides, providing weak evidence of a match."
2b906131d486dabf,b1474,c2739,0.704,0,0.96,Different titles (Volume 2 vs Vol. 1) and release years (2004 vs 2003) indicate they are separate films despite shared director and some cast.
4dcb1587fca9de6d,b899,d2639,0.704,1,0.88,"Titles and director match exactly, and key cast members overlap; the one‑year difference and extra cast members lower confidence slightly."
669b0a04049b31a1,a2171,b1916,0.703,1,0.88,"Titles, director, year and core cast (Woody Harrelson, Simon Pegg) match; differences are only additional cast members, indicating the same film with alternate title."
aae0171358758b64,a2311,c2101,0.703,0,0.96,"Different titles and release years indicate distinct movies, even though director and cast overlap."
868b2249822192a9,c2101,c2259,0.703,0,0.96,Different titles and release years indicate distinct movies despite shared director and cast
983b8092a4df5f29,a2311,a2546,0.703,0,0.96,"Different titles and release years indicate distinct movies, even though director and cast overlap."
32bfd2927fbf9b5d,a2546,c2259,0.703,0,0.96,"Different titles and release years indicate distinct movies, even though director and cast overlap."
3415469c8e77e41d,d2284,d2537,0.702,0,0.92,"Different titles (original vs sequel), years, and largely different casts indicate distinct entities despite shared director and one overlapping actor."
84cd9c9e0c64ed80,a1645,b1428,0.701,1,0.78,Same title and overlapping main cast and director suggest same film; minor differences in year and director suffix lower confidence.
d5e9193f97a9b3d4,a2938,d1445,0.7,1,0.85,Identical title and director with overlapping main cast; year discrepancy and extra cast members lower confidence slightly.
ecd1346f8e8e7559,a2779,c743,0.7,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
a73f4b1138f8c7d2,a2839,d1805,0.7,1,0.78,"Identical title (case‑insensitive) and director, and core cast match; differing year and extra cast members lower confidence but not enough to rule out same entity."
434bf631fb6fb057,b897,d2577,0.7,0,0.96,"Titles, directors, and cast differ significantly; only the year matches, indicating they are different entities."
fa146b79fe6647bc,c3259,d98,0.7,1,0.85,"Identical title and director with overlapping main cast; year difference likely reflects alternate release dates, so they refer to the same film."
7d79519c2be1a0e1,c1258,d1648,0.7,1,0.85,"Same title and director with core cast matching; year differs, lowering confidence"
a8696b973b7d4585,b1794,d193,0.7,0,0.96,"Different titles, cast, and director; only year matches"
c6046dd0470ca507,a2850,d3355,0.7,0,0.05,"Titles differ and there are no overlapping attributes, giving little evidence they are the same entity"
9fa16d5d084dffcd,a719,d2174,0.7,1,0.78,Title and director match exactly and the three main cast members are identical; the differing year and additional cast members lower confidence but not enough to rule out a match.
9d7a1c04633f4294,b1725,d3401,0.7,0,0.92,"Same title and director but different release years (1968 vs 2005) and implausible cast overlap indicate they are distinct versions, not the same entity."
3d1b0bc1d7b209aa,a2766,d1155,0.7,0,0.95,"Different titles and release years indicate they are separate films, despite shared director and some cast."
bea6039207d6c10b,a209,d2176,0.699,0,0.96,"Different titles (4 vs 3), years, and largely different casts despite one shared director and actress"
db65e82c1d8fa619,b2522,b517,0.698,0,0.96,"Titles, release years, and cast differ despite same director, indicating distinct movies"
3365a4c177565cd8,c2497,d155,0.698,1,0.85,"Titles match (case‑insensitive), director names are the same person (order swapped), main cast identical; year differs by one and B lists extra cast, but overall evidence points to the same film."
471d34562e0ca09b,b2529,d1155,0.698,0,0.92,"Different titles (original vs sequel) and release years indicate distinct movies, despite shared director and some cast members."
79fc537ca600aadf,a116,a521,0.697,0,0.15,"Different titles and release years indicate distinct movies, even though director and cast overlap."
d122176a6371bbe5,d1172,d923,0.697,0,0.1,"Titles differ significantly and other key attributes (director, cast) are missing, providing no strong evidence they are the same entity."
230a9cba91abb3c9,a1896,b1668,0.696,0,0.98,"Titles, directors, and cast differ despite same year, indicating different entities"
12c1b1010986ad90,c850,c890,0.696,1,0.78,"Same director and year; titles share key terms suggesting alternate naming, but missing cast info lowers certainty."
765e811ab8ad7911,a1896,a1897,0.696,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
24d3c81b51ea5d1f,a435,b761,0.696,0,0.96,"different title (sequel vs original), year, and cast members"
5df1bdb50698e438,b1872,d3168,0.696,0,0.1,"Titles, director, year, and cast differ; insufficient evidence of same entity"
a2b434ebad6142b5,c399,c435,0.695,0,0.96,"Titles, directors, and full cast differ despite same year, indicating distinct entities."
904cfec7c9d49e79,a2578,d3173,0.694,1,0.85,"Title and main cast match; year differs by one and director missing, but likely same film"
5e0aa9668499053f,a1091,b2138,0.694,1,0.78,"Same title, director (name variation), and overlapping lead Victor Rasuk; year differs by one and other cast differ, giving moderate confidence."
92683e5983ecd5af,d193,d228,0.694,0,0.15,"Different titles and directors, largely different casts; only one actor overlaps, so unlikely the same entity."
75234cf24e41ba1d,c2437,d3459,0.693,0,0.2,"Title and director match, but the years differ (2005 vs 1933) and the cast lists are inconsistent with the original 1933 film, indicating they are different movies."
3d3dbc0f20384c72,b204,d2176,0.693,0,0.95,"Different titles (4 vs 3), years (2012 vs 2011), and directors; only one cast member overlaps, indicating distinct entities."
4bc80240056edc4e,b2936,d381,0.693,1,0.95,"Titles, director, year and core cast match; extra cast members in B do not contradict, indicating the same film."
644f68e9214e2607,c1322,d1092,0.693,1,0.78,Title and director match exactly and core cast overlaps; differing year lowers confidence but evidence still points to same film.
61d44fadacbed1c8,a1915,d3459,0.693,0,0.2,"Title and director match, but the years differ (2005 vs 1933) and the cast lists are inconsistent with the original 1933 film, indicating they are different movies."
7d4b7d30bc12085f,c6714,c6720,0.693,0,0.95,Different titles and release years indicate distinct films despite identical director and cast
f1bcc9ba582509cf,a2201,b1941,0.692,0,0.15,"Same title but director name, release year, and cast differ, indicating likely different entities"
8aa7218e9507a244,c4100,c4194,0.691,0,0.95,"Different titles (original vs sequel), year, and cast members indicate they are distinct films despite shared director and lead actress."
f71102b181efef82,c1011,d759,0.69,1,0.85,"Identical title and director with overlapping main cast; year difference likely a data error, so high confidence they are the same film."
d24aa5bae7c503a1,a1539,b1338,0.69,1,0.68,Identical title and director with overlapping main cast suggest the same film; the year difference likely reflects release‑date variation and the cast lists are not exhaustive.
26e2f4ff9d18a4be,a1978,b1744,0.69,1,0.65,"Same title and director with overlapping cast, but differing year and additional cast members lower confidence."
b66bcfed69d1a259,a1508,b1311,0.69,1,0.78,"Same title and director with overlapping cast suggest the same film, but the differing release years reduce confidence."
5c5c5edae1d4a5a6,a2255,b1990,0.69,1,0.7,"Same title, director, and overlapping principal cast suggest same film, but differing release years lower confidence."
8dbdc3196dd5612f,a1737,b1519,0.69,1,0.75,"Same title, director, and overlapping cast (Tom Hanks, Michael Jeter) indicate the same film, but the differing years lower confidence."
12a065896a4ab20a,a26,b27,0.69,1,0.75,"Title and director are identical and the core cast (Joseph Cross, Jessica Szohr) overlaps; the differing year and extra cast members reduce confidence."
473d0931432ef116,a894,b834,0.69,1,0.85,"Same title and director, overlapping main cast (Marques Houston, Brenda Song) and likely same actress (Kat/Katerina Graham); year difference likely a data error, so high confidence they are the same entity."
f3bac747d8e98375,b3079,c3442,0.69,1,0.92,"Same director, year, and overlapping principal cast; title variations are synonymous, indicating the same film despite minor cast differences."
a03e5e028acd639d,a989,b920,0.69,1,0.78,"Same title and director with overlapping principal cast indicate the same film; the differing year likely reflects a data error, lowering confidence slightly."
c6e8cf7e973ab835,a884,b825,0.69,1,0.78,"Titles and director match exactly; core cast members (Bruce Willis, Mischa Barton, Reece) are present despite slight name variation and an extra actor in B. The year differs, lowering confidence but not enough to rule out a match."
b9065d30d2242482,b2940,d3441,0.69,0,0.05,"Titles, year, and other attributes differ; no strong evidence they refer to the same entity"
2ffa99794d64660f,b2076,c2924,0.69,1,0.78,"Same title and director with overlapping main cast, but differing release years reduce confidence"
2468932717fead01,a2358,b2076,0.69,1,0.85,Same title and director with overlapping main cast; year difference lowers confidence but evidence strongly suggests same film.
01c91ca873ded3e0,a2306,b2036,0.69,1,0.85,"Same title, director, and core cast match; year differs slightly, lowering confidence"
0857f049da8b8074,b394,b568,0.689,0,0.96,"Different titles, years, and cast indicate distinct films despite sharing the same director."
c8584ce354a5e9ed,a209,a604,0.689,0,0.95,"Titles, release years, and cast differ significantly; only the director matches, indicating different films."
8213caba81914658,b568,d2375,0.689,0,0.96,"Titles, release years, and cast differ (3 vs 2, 2011 vs 2010, different actors); only director matches, indicating distinct films."
23a7b64f81e352af,a412,b568,0.689,0,0.96,"Different titles (2 vs 3), years (2010 vs 2011), and largely different casts indicate they are distinct movies despite sharing the director."
2dfb0c8eb3bb0d08,b1066,c799,0.688,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films"
e82b0761f96c3c0a,c2187,d2766,0.688,1,0.82,"Titles and director match exactly and core cast is identical; the year difference is likely a data error, so confidence is high but not absolute."
2b3ac2c7a597d249,a1325,a625,0.688,0,0.95,Different titles and release years indicate distinct movies despite shared director and cast.
6ca2a7a551fbd886,a550,d1686,0.688,0,0.96,Different titles and release years (Part II vs Part III) indicate distinct movies despite shared director and core cast.
f4ba904e6f68c3c4,a1118,d100,0.687,0,0.96,"Different title, director, and cast despite same year"
7444d3c0b36cc4ed,a2016,b1778,0.687,1,0.95,"Same director, year, and core cast; title variation and extra cast member indicate same film"
d7621ef1792af841,b1778,c2484,0.687,1,0.92,"Same title (full vs short), director, year, and overlapping main cast; missing one cast member likely omission."
ccf913aa2e029ba9,a2133,d38,0.686,1,0.85,"Titles identical, primary director and core cast match; minor year, extra director and cast differences reduce confidence slightly."
4cd6aba7a30e346b,a2036,d193,0.686,0,0.95,"Different title, cast, and missing director indicate they are different movies"
c8629aef64d6ea57,b1795,d193,0.686,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct movies"
67307e8f9853b5b7,a241,d1675,0.685,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films."
ecbf4634080f00a9,c3943,c4007,0.685,0,0.3,"Titles and director/year match, but cast differs significantly, indicating likely different films"
be7890cdcbd66ee6,d1675,d2060,0.685,0,0.96,"Different titles, directors, and completely different casts despite same year indicate they are distinct entities."
5ff77f1c0903273b,a2793,b2552,0.683,1,0.78,"Titles match (case‑insensitive) and director is identical; both list Robert Reich, indicating the same documentary, but differing release years and missing cast members lower confidence."
59f43a7777699d3d,c4629,c4637,0.682,0,0.92,Different titles (sequel) and differing cast members indicate they are separate films despite same director and year.
dd24fe123ee60dd0,c1510,c1618,0.682,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
bf9ef43954ce9c51,c4760,c4865,0.681,0,0.95,"Titles differ (one is a sequel), years and cast are different despite same director, indicating distinct entities."
52380e43f8553a02,b517,d1686,0.681,0,0.95,"Different titles and release years (Part II vs Part III) indicate distinct movies, despite shared director and some cast members."
c7c696f5f495158d,a356,c222,0.68,0,0.96,"Titles, release years, and most cast members differ, indicating they are separate films despite sharing a director."
125812dab92fc022,c934,d1353,0.68,1,0.85,"Title and director match, cast largely identical; year difference likely due to release variation"
19f422b4cd57feeb,b2164,d100,0.68,0,0.99,"Different title, director and cast despite same year"
f64fab17a2524c4e,a1978,d246,0.68,1,0.85,"Same title, director, and core cast despite year discrepancy"
000653cf8de98f13,a2669,d1528,0.68,1,0.85,"Identical title and director with overlapping main cast; year differs but likely a data error, so still same entity."
d778993f51ce5cff,a2973,d1516,0.68,1,0.88,"Identical title and director with overlapping main cast; extra cast in B and a year discrepancy likely due to data error, indicating the same film."
864620271f1c22be,b1519,d262,0.679,1,0.75,"Same title, director and overlapping cast suggest same film, but differing year lowers confidence."
ace1229826f8d5cf,c960,d1345,0.679,1,0.7,"Titles and director match exactly; overlapping cast members support same film, but differing release years and additional cast reduce confidence."
dc7cb083bd7a375e,a1323,a1325,0.678,0,0.95,Different titles and release years indicate distinct films despite shared director and cast
c1ccc822ce354da2,a1516,a1729,0.678,0,0.96,"Different titles and release years indicate distinct films, even though director and cast are the same."
8dad9c049f472190,c5237,c5436,0.678,0,0.92,"Different titles and release years indicate distinct films, even though they share a director and some cast members."
baefc0a84a4fb806,c235,c901,0.678,0,0.96,Different titles (one is a sequel) and release years show they are distinct movies; only director and two lead actors overlap.
9198d88032fa670b,a17,c235,0.678,0,0.95,"Titles, release years, and differing cast members indicate they are distinct films despite shared director and some actors."
5bbf2158975cf1cc,a1323,a625,0.678,0,0.95,"Different titles and release years indicate distinct films, even though director and cast overlap."
4af16b98120da4a6,a1896,c2510,0.676,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
d66af2c3740a4d87,d1336,d1974,0.676,0,0.05,"Titles differ ('the invisible woman' vs 'the invisible war'), years are different, and no overlapping director or cast information."
96f405bd3059bcf1,a2757,b336,0.675,0,0.95,Different titles and release years indicate distinct movies
c5a52adbd21081a9,a1972,a2343,0.674,0,0.96,"Different titles (II vs III), years (2005 vs 2006), and primary cast indicate they are distinct movies despite same director."
f8ca28e233f0adbd,b194,c2876,0.674,0,0.96,Different titles and release years indicate distinct films despite shared director and some cast
6c6a989ae8c34d19,b1557,d344,0.674,1,0.92,"Titles differ slightly but same director, year, and cast indicate the same film"
e437e3bf230c22d6,a1972,b2062,0.674,0,0.96,"Different titles, years, and primary cast indicate they are distinct films despite same director"
2799372c0db026e3,a521,b115,0.672,0,0.96,"Different titles and release years indicate distinct movies, even though they share director and some cast members."
fa1c7cd0d6f3fd90,c5563,c5573,0.672,0,0.1,"Titles, directors, and cast differ; only the year coincides, giving low confidence of a match."
86b6a9e74046d649,d2577,d2789,0.672,0,0.96,"Titles, directors, and cast differ despite sharing the same year"
2ed93cb454376a4a,c3959,c4228,0.672,0,0.96,"Different titles (V vs II) and release years (1994 vs 1992) indicate distinct films, despite shared director and some cast members."
cc0180df75629feb,a1942,d153,0.672,1,0.85,"Identical title and director, main cast matches; year difference likely a data error, so high confidence they are the same film."
1d20602bec92815b,c1656,c3261,0.672,0,0.92,Different titles (original vs sequel) and release years indicate distinct films despite sharing the director.
d6e1c52e96572793,c6804,c6814,0.67,0,0.12,"Titles, years, and most cast differ despite same director and one shared actor, indicating distinct films."
375cff983baeb654,c2679,d326,0.67,1,0.85,Identical title (case‑insensitive) and director with major cast overlap; differing release year lowers confidence slightly.
8b6534746b701c2c,c4668,c4676,0.67,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
1d9ba8bcf8d422bf,a2823,c862,0.67,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
4909d3fcc01bda5b,a1644,b1427,0.67,1,0.85,"Title and director match, one cast member overlaps, year off by one likely due to release vs production date"
7fbded7e43df95ee,d1056,d1281,0.67,0,0.95,"Titles and directors differ despite same year, indicating distinct entities"
d242203737eef6b0,c225,c295,0.67,0,0.95,"Titles, directors, and cast differ despite same year, indicating distinct entities"
6c908653f9227dc6,c2033,c2524,0.67,0,0.92,Same title and director but different release years and lead cast indicate they are separate film versions (remake).
49aa08a45f4e820a,b2579,c862,0.67,0,0.96,"Titles, directors, and cast differ despite same year, indicating different movies"
c11eebd89d828ee0,c862,d1803,0.67,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct movies"
32a9fae5034991cf,c592,c862,0.67,0,0.96,"Different title, director, and cast indicate distinct movies"
e016ceeffdb758c8,a433,b413,0.669,1,0.95,"Titles differ only by subtitle, other key attributes (director, year, main cast) match; extra cast member does not contradict, indicating same film."
758a337e8cbc0105,a241,b230,0.669,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
5ddf2e2e89df5e94,a233,a241,0.669,0,0.05,"Titles, directors, and cast differ despite same year, indicating different entities"
143ba26e12b55353,b230,d2060,0.669,0,0.96,"Titles, directors, and cast differ despite same year, indicating different movies."
bd3666b33d9dbf4d,c939,d2060,0.669,0,0.96,"Different title, directors, and cast despite same year indicate they are distinct entities"
8c4d49941dc0636d,a233,d2060,0.669,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
91f0550155b4d224,a241,c939,0.669,0,0.96,"Titles, directors, and cast differ despite same year, indicating different movies"
e217f3ccdde7462c,b1838,c2305,0.668,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
b9f48c1d43515dc2,a17,b1545,0.668,0,0.95,"Different titles and release years indicate distinct films; despite shared director and lead actors, the sequel is a separate entity."
81e8e921f6ab6191,d1357,d729,0.668,0,0.96,"Titles, directors, and cast are completely different; only the year coincides, indicating they are distinct entities."
c1427503cdc47a26,b19,c235,0.668,0,0.95,"Different titles and release years indicate distinct movies, despite shared director and some cast members."
db9757bcd1426dbc,b1545,c901,0.668,0,0.96,"Titles, release years, and differing cast members (e.g., Jamie Foxx vs. Rhys Ifans) indicate they are separate films despite shared director and lead actors."
a5035be2e48ff7e6,c635,d503,0.668,1,0.85,Identical title and director with overlapping main cast; extra cast members and a two‑year discrepancy lower confidence slightly.
8eea15a570c9c9e3,a2343,b1529,0.668,0,0.96,"Titles, release years, and most cast members differ; only director name is similar and Tobin Bell appears in both, insufficient to consider them the same entity."
8e763f5b56788125,c703,d3468,0.667,0,0.95,"Titles match but years (1992 vs 2013) and director information differ, indicating they are distinct films."
edd061ea19d50ba3,b1297,c3050,0.667,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
c55a739ef6b4aa19,c3938,c4147,0.667,0,0.92,"Different titles (original vs sequel), different release years, and largely different casts despite same director and one shared actor indicate they are distinct entities."
ab08c35d9e810805,b406,d2419,0.667,0,0.96,"Titles, director, and cast differ markedly; only the year coincides, indicating they are distinct entities."
62999a068973090d,c1717,c626,0.667,0,0.95,"Different titles, years and cast indicate distinct movies despite same director."
a95025f60adde10c,c5433,c5653,0.667,0,0.96,"Titles, release years, and key cast members differ despite same director and some overlapping actors."
4e0718168b39c5c7,a1736,d3302,0.667,0,0.92,"Titles match but years (2004 vs 1925) and director differ, indicating different film adaptations"
893bd7ba20c5e5fe,c1092,c999,0.667,0,0.96,"Titles, directors, and cast are completely different; only the year coincides, indicating they are distinct entities."
d8da53363b4490f6,a2052,b1811,0.667,1,0.85,Same title and director with overlapping main cast; year discrepancy lowers confidence but likely a data error.
d9ade2fa648f88a2,b2495,d2800,0.667,0,0.12,"Titles, release years, and key cast members differ despite same director, indicating distinct movies."
ca7afbde0466cd05,c3050,c3112,0.667,0,0.95,"Titles, directors, and cast differ despite same year, indicating distinct entities"
9d29f13bc834a788,b1518,d3302,0.667,0,0.96,"Titles match but the years (2005 vs 1925) and directors differ, indicating they are distinct film productions."
f4dab548a9a5909d,a1489,c3050,0.667,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
2ec9ca3ca9478bf0,a2597,b2369,0.667,1,0.78,"Identical title and director with overlapping cast strongly suggest same documentary, but differing release years lower confidence."
580b5cdadebca63d,c4056,d3394,0.667,0,0.15,"Titles differ significantly and no overlapping director or cast information; only year matches, providing weak evidence against a match."
457d117e403b3ec1,c1452,d2419,0.667,0,0.96,"Titles, director, and cast differ despite same year, indicating distinct entities"
2e9cb53fb00ce81e,d1925,d2082,0.667,0,0.92,"Titles differ ('el velador' vs 'amador'), director only listed for A, and cast lists are unrelated, providing strong evidence they are different entities despite the same year."
1b0871a112ffb8fe,c5611,d2380,0.667,0,0.04,"Titles differ (Supervan vs superman), years differ, and key attributes like director and cast are missing or mismatched, indicating they are not the same entity."
39e6e303d251ed25,b2689,d2380,0.667,0,0.1,"Titles, director, year, and cast differ; no overlapping evidence suggests they are the same entity."
a96837ca43a13daf,a1993,b1758,0.667,1,0.78,"Same title and director with overlapping main cast; year differs, lowering confidence"
4c642785c5413afb,d2419,d2575,0.667,0,0.96,"Titles, director, and cast differ despite same year, indicating different entities"
9a69be641fe171a9,a719,b672,0.667,0,0.22,"Same title and director suggest a link, but differing years and largely different casts indicate they are likely distinct entities."
aa1e7254d03bb50c,a426,d2419,0.667,0,0.96,"Titles, director, and cast differ despite same year, indicating distinct entities"
eeaada868f77f4d3,a2730,c1717,0.667,0,0.96,"Titles, release years, and main cast differ despite sharing a director, indicating they are distinct movies."
c6dcabcaac80f239,a1551,a1756,0.666,0,0.96,"Different titles and release years indicate they are separate films, even though director and cast overlap."
c29390eaa04f1c0b,b237,d1675,0.666,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films."
cd3ee73f0b56be8e,b2355,b2675,0.665,0,0.96,"Different titles and release years (Spider-Man 3 vs Spider-Man) indicate distinct movies, despite shared director and some cast members."
16c55a8422e7ebad,c285,d2063,0.665,0,0.96,Different titles and release years (21 vs 22 Jump Street) indicate distinct movies despite overlapping cast and director.
4f847451e120a0ef,c4569,c4833,0.665,0,0.96,"Different titles (Lethal Weapon vs Lethal Weapon 2), years (1987 vs 1989), and cast members indicate they are distinct movies."
7948ac1501ce9ddd,b1248,c5252,0.665,0,0.92,"Titles are similar but directors, year, and cast differ completely, indicating different entities."
376de0a23f34bdb5,c3438,c4833,0.665,0,0.96,"Different titles (sequel vs original), years, and cast members indicate they are distinct films despite shared director and some actors."
0527bf237ba35319,c4198,c4833,0.665,0,0.96,"Different titles (Lethal Weapon 3 vs Lethal Weapon), years (1992 vs 1987), and cast members (Joe Pesci vs Gary Busey) indicate they are distinct movies despite shared director and some cast."
a511730bb7e74d97,b1529,b2062,0.665,0,0.96,"Different titles, release years, and largely different casts indicate they are distinct movies despite sharing a director and one actor."
600471c369dbbe70,b1048,b2767,0.665,0,0.05,"Titles, director names, years and cast differ, indicating they are distinct films (original vs sequel)."
50978f200d371c34,a843,d3085,0.664,0,0.96,"Titles and directors differ; only the year coincides, indicating distinct entities"
8b0fbc159adf9bc1,d2876,d3085,0.664,0,0.05,"Titles, directors, and cast differ; only the year coincides, giving very low confidence of a match."
c97cf96841ade98d,a2621,b2390,0.664,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
41202b7a501c7a73,a2622,b2389,0.664,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities"
d60351250ba7b10d,c1117,d1245,0.664,1,0.7,"Same title (case‑insensitive) and director with overlapping cast, but differing year and additional cast members lower confidence."
ec8738ee3a933df3,a2621,a2622,0.664,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
2ae78b70c289a1dd,c1092,c1148,0.664,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct entities."
3a9fa78af142ac61,b787,d3085,0.664,0,0.02,"Different title, director and cast indicate distinct entities"
bf4b02df6a2b5c96,b2389,b2390,0.664,0,0.96,"Different title, director, and cast despite same year indicate distinct entities"
e6fc9cbac71c39a3,c3222,c3232,0.663,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films"
28c3bd8ffb51f5c8,a1204,b1226,0.663,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films"
7eebe19b2656b395,b1667,b2539,0.663,0,0.96,"Titles, director, year and cast are all different, providing strong evidence they are distinct entities."
10b3785106d879d2,a1896,b2539,0.663,0,0.96,"Titles, director, year and cast differ significantly, indicating distinct entities"
a3dba4a1371e129c,a1204,a1407,0.663,0,0.95,"Titles, directors, and cast differ significantly despite the same year, indicating they are distinct films."
05dcb499df0645d6,a1325,b589,0.663,0,0.96,Different titles and release years indicate they are distinct movies despite shared director and cast.
b5b6fdb472891f99,a625,b1147,0.663,0,0.96,"Different titles and release years (Scream 4 vs Scream 3, 2011 vs 2000) indicate distinct movies despite shared director and cast."
6164758c971ba1ea,c4136,c4351,0.663,0,0.92,"Different titles (III vs original), different release years, and partially different casts indicate they are distinct films despite sharing director and some actors."
61e163ac31e3b550,b1545,b19,0.662,0,0.95,"Different titles (sequel vs original), years (2014 vs 2012), and varying cast members indicate they are distinct movies despite shared director and lead actors."
f6c952168212150d,d2503,d809,0.662,0,0.96,"Different title and release year indicate a sequel, despite overlapping director and some cast, so they are distinct entities."
f349679005b5e7b5,c2484,d250,0.662,1,0.95,"Identical title, director, year and overlapping main cast; extra cast members in B don't contradict, indicating the same film."
cbbeec5c067b7380,c4707,c5054,0.662,0,0.92,"Titles, release years, and differing cast members indicate they are distinct films despite shared director and some actors."
c54a90c4f33bc900,a2016,d250,0.662,1,0.95,"Identical title, director, year and overlapping main cast; extra cast members in B don't contradict, indicating the same film."
3b83b1188b535337,a128,d1751,0.662,0,0.15,"Titles match but director, year, and cast differ significantly, indicating they are likely different entities."
582f2f899862ac9c,c1701,c2197,0.661,0,0.95,Different titles and release years indicate distinct films despite same director and cast
6614e1ace2c69797,a2246,d3015,0.661,0,0.99,"Different title, director, and completely different cast indicate they are distinct entities"
759b65a1986d7ca6,b2520,b336,0.66,0,0.96,Different titles (sequel vs original) and years indicate distinct movies despite same director and overlapping cast.
f1ef4e0572ed859c,a2726,c684,0.66,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
2bd3d81eb634f20a,c5250,c5252,0.66,0,0.96,"Titles, directors, and cast differ despite same year, indicating distinct films"
1f6bddcfeb1c4c11,b2491,c684,0.66,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
d49fb50e239adf18,c684,d1698,0.66,0,0.96,"Titles, directors, and cast differ despite same year, indicating different entities"
03a1de487e6776a3,a2582,c2586,0.659,0,0.96,"Titles, release years, and cast differ despite same director, indicating distinct movies"
69960a74af679182,c2439,d3099,0.659,0,0.86,"Same title but different year (2005 vs 2007), missing director info, and extra cast members suggest they are different entities despite overlapping actors."
8b5fec9dff8203ed,c2091,c2586,0.659,0,0.96,"Titles, release years, and cast differ despite same director, indicating distinct movies"
cce243a9d76f1efa,d1860,d2009,0.659,0,0.05,"Different titles, directors and cast; only the year matches"
9adcde8be61a811b,a2617,a467,0.659,0,0.94,different titles (original vs sequel) and release years indicate distinct entities despite shared director and some cast
fe6ad94ed48b05f2,b1796,d193,0.659,0,0.97,"Titles, directors, and cast lists differ markedly despite the same year, indicating they are distinct entities."
9105023a84cd145f,a1767,a2582,0.659,0,0.96,"Different titles, years, and key cast members indicate they are distinct movies despite shared director and some actors."
11ad114d3bc840e7,a1767,c2091,0.659,0,0.97,"Different titles, release years, and key cast members indicate they are distinct movies despite sharing director and some actors."
353466b4cec5bb56,a2037,d193,0.659,0,0.96,"Titles, director, and cast differ despite same year, indicating distinct entities."
43490e0401256aa6,b340,d809,0.659,0,0.95,"Different titles and release years indicate distinct films, even though they share a director and some cast members."
3e69ebacc5a852e7,b3006,c4198,0.657,0,0.96,Different titles and years indicate distinct movies despite shared director and overlapping cast
ac202bf49b7d810a,b2495,c1717,0.657,0,0.95,"different title, year, and cast indicate distinct movies"
ab71c5b696884ddd,c235,d1976,0.657,0,0.92,Different titles and years indicate distinct films despite shared director and lead cast.
e28dbb66bb835508,b415,d3055,0.657,0,0.95,Different titles and release years indicate they are separate movies despite shared director and main cast.
