request_id,id1,id2,classic_score,match,confidence,explanation
c0e4a430262f61c7,a2481,d3128,0.746,1,0.9,"same title, director, and main cast"
c8584ce354a5e9ed,a209,a604,0.689,0,0.0,different title and year
7444d3c0b36cc4ed,a2016,b1778,0.687,1,0.95,"same director, year, and main cast"
7d07e70558d3a2e2,c4198,c4833,0.664,0,0.0,different year and title
4181e9d6632fe597,a2199,b1939,0.725,1,0.8,"same title, director, and most cast members, but different year"
5685e106aec3ac64,c5701,c5729,0.744,0,0.6,Different title and partially different cast
64c1afd13bb9736a,d1324,d1712,0.709,0,0.0,Different title and cast
bdedf6157a77f885,c2274,d326,0.72,0,0.2,Different title and some different cast members
e217f3ccdde7462c,b1838,c2305,0.668,0,0.0,"Different title, director, and cast"
f71102b181efef82,c1011,d759,0.69,0,0.6,"Different year, similar but not identical cast"
424b241ce9115f72,a2915,b2662,0.667,1,0.8,"Same title and director, partially matching cast"
c78a76d3073ac681,a121,b119,0.69,1,0.8,"same title, director, and most cast members"
db4712ed342cac71,a2019,b1782,0.749,1,0.8,"same title and cast, minor director name variation and year difference"
759b65a1986d7ca6,b2520,b336,0.66,0,0.6,"Different year and title, but same director and some cast members"
d24aa5bae7c503a1,a1539,b1338,0.69,0,0.6,"same title and director, but different year and cast"
b1cb8173727bcfdf,c2083,c3429,0.65,0,0.0,Different title and year
64940a66c81daa4a,a2626,b2395,0.717,1,0.9,"Same title and similar cast, minor director name variation"
88bc68f06ab3b514,b2371,d3102,0.738,1,0.8,"same title and director, similar cast, but different year"
babb9ee657585ee3,a2785,b2543,0.69,1,0.8,"Same title and director, partial cast match"
91f0550155b4d224,a241,c939,0.669,0,0.0,"Different title, director, and cast"
34056e1c4f20e4b3,c939,d2060,0.662,0,0.0,Different title and cast
b975e9da92762129,b2536,c2333,0.712,1,0.8,"Same title and director, similar cast, but different year"
24da364dee662f18,a2173,b1918,0.725,0,0.8,"same title, director, and most cast members, but different year"
cd1f7a5659f86160,c317,d773,0.746,1,0.8,"Same title and director, similar cast, but different year and some cast variations"
f328220ddc33dd6e,a2759,b517,0.713,0,0.0,Different title and year
f355c9f20ea073e4,c253,d441,0.746,1,0.8,"Same title, director, and main cast, but different year and additional cast members in Record B"
e18047cefd408b88,a2744,b2507,0.712,0,0.6,"Same title and director, but different year and some cast members"
cb7f571bea45c5d6,a1092,b2139,0.738,0,0.2,Different cast and slightly different title
1ee49dfefad0d635,a2293,b2023,0.714,1,0.8,"Same title and mostly identical cast and director, despite minor spelling variations and year difference"
4909d3fcc01bda5b,a1644,b1427,0.67,0,0.4,"Similar title and shared cast member, but different year and mostly different cast"
64fdf8bebc78d449,a184,b182,0.69,1,0.8,"Same title and director, similar cast"
ac202bf49b7d810a,b2495,c1717,0.657,0,0.2,Different year and title
ec65d2d2ed90d902,c2178,d2971,0.738,1,0.8,"same title and director, minor cast and year differences"
e686bb3d310304dc,a1887,b1658,0.725,1,0.9,"same title, director, and main cast"
183e86d5d297b5f9,a52,b54,0.65,1,0.8,"Same title and director, but different cast"
5e911afa41f7eabb,c1944,c3257,0.65,0,0.2,"Same title and director, but different year and cast"
884a028868055d4e,a2900,b2648,0.65,1,0.8,same title and director
600471c369dbbe70,b1048,b2767,0.665,0,0.2,"Different title, year, and cast"
c6e8cf7e973ab835,a884,b825,0.69,1,0.8,"Same title and director, similar cast, but different year"
a423f06161fb23df,a2013,b1779,0.712,1,0.8,"Same title and director, but different year and cast"
eeaada868f77f4d3,a2730,c1717,0.667,0,0.2,Different year and title
170aa3e7e6071ca4,a1345,b1166,0.729,0,0.6,"Same title and director, but different year and cast"
a03e5e028acd639d,a989,b920,0.69,0,0.6,"same title and director, but different year and partial cast mismatch"
328d5649fa13b378,a468,d2364,0.712,1,0.8,"same title and director, minor year discrepancy"
fcb292a172165acd,a2792,b2551,0.69,1,0.8,"Same title and director, similar cast"
202384095d96c10a,b796,d2840,0.712,1,0.8,"Same title and director, but different year"
ec8738ee3a933df3,a2621,a2622,0.664,0,0.0,Different title and director
c7c696f5f495158d,a356,c222,0.68,0,0.6,"Different title and year, but same director and some cast members"
0e8d3419ac5efcde,a1072,d2667,0.712,1,0.8,"same title and director, but different year"
2ae2cd890dd4c2fa,a2481,b2262,0.729,1,0.8,"Same title and director, similar cast, but different year"
9adada0f7c967fea,a2222,c291,0.729,0,0.0,"Different title, director, and cast"
ab71c5b696884ddd,c235,d1976,0.657,0,0.6,"Different year and title, but same director and main cast"
4af16b98120da4a6,a1896,c2510,0.676,0,0.0,"Different title, director, and cast"
4bc80240056edc4e,b2936,d381,0.693,1,0.95,"Same director, year, and main cast with minor cast variations"
237af971e16ea83e,a900,d2615,0.653,0,0.0,Different director and cast
fd91007933f95d1f,a1243,b1070,0.729,0,0.4,"Same title and director, but different year and mostly different cast"
3e6183537df65ebc,b1981,c2113,0.651,0,0.0,"Different title, director, and cast"
d6e1c52e96572793,c6804,c6814,0.67,0,0.2,Different title and cast
c9c6c47e597fbfdb,c592,c862,0.671,0,0.0,"Different title, director, and cast"
7a8f651e8bed8cc7,a2529,b2305,0.725,1,0.9,"Same title and director, similar cast"
db65e82c1d8fa619,b2522,b517,0.698,0,0.0,Different title and year
d5e9193f97a9b3d4,a2938,d1445,0.7,0,0.8,"same title, director, and main cast, but different year"
582f2f899862ac9c,c1701,c2197,0.661,0,0.6,"same director and cast, but different title and year"
d8da53363b4490f6,a2052,b1811,0.667,0,0.7,"same title and director, but different year and slightly different cast"
644f68e9214e2607,c1322,d1092,0.693,0,0.6,"Same title, director, and most cast members, but different year"
26de2053202bb7bb,a1323,a1325,0.679,0,0.6,"Different title and year, but same director and cast"
4b8f75563bdc8e8e,a2562,c3429,0.65,0,0.0,Different title and year
4bfc4c13508116df,a1383,b1203,0.729,0,0.6,"same title and director, but different year and cast"
4143331b2a3414c5,b636,c3257,0.65,0,0.2,"Same title and director, but different year and cast"
db9757bcd1426dbc,b1545,c901,0.668,0,0.2,Different title and year
b5b6fdb472891f99,a625,b1147,0.663,0,0.0,Different title and year
cedf4c23d793e19f,d2217,d2312,0.749,0,0.0,Different title and year
c0ed731ee48bb980,b1545,d1976,0.653,0,0.2,"Different title and year, although same director and some cast members"
67307e8f9853b5b7,a241,d1675,0.685,0,0.0,"Different title, director, and cast"
4a6cee87061bce0a,a2646,b2415,0.725,1,0.8,"Same title and director, similar cast"
b009f87b3249564c,a2065,b1821,0.69,1,0.8,"Same title and director, similar cast"
864620271f1c22be,b1519,d262,0.679,0,0.7,"Same title and director, but different year and mostly different cast"
a6270935bb246d8d,a1767,a2582,0.658,0,0.2,Different title and year
af315ad332ba5c2d,b2193,c2169,0.746,0,0.2,Different title and cast
cff189c8829de7ca,b877,c899,0.69,1,0.8,"Same title and director, similar cast"
cad8822c421c07a1,a291,b285,0.67,1,0.8,"Same title and director, different cast members"
3bf646145211c442,a1323,b589,0.654,0,0.2,Different title and year
0857f049da8b8074,b394,b568,0.689,0,0.2,Different title and cast
a86781aff36b1b75,b2369,d3121,0.712,1,0.8,"same title and director, but different year"
4b854496f53bf6f8,b2179,d3094,0.722,1,0.8,"Same title and most of the cast, but minor director name and year differences"
cf123bf50356baa0,a2185,d110,0.738,1,0.8,"same title and director, similar cast, but different year"
2b906131d486dabf,b1474,c2739,0.704,0,0.6,"similar cast and director, but different title and year"
14bfa51db2eb6de5,a1494,b1302,0.725,0,0.8,"same title, director, and most cast members, but different year"
ecd1346f8e8e7559,a2779,c743,0.7,0,0.0,Different title and cast
d94468a0b53a17fd,a59,b60,0.725,1,0.9,"Same title, director, and most cast members"
fdc99871015e7ac7,a2757,a347,0.65,0,0.2,Different title and year
d6251adaba5958e4,a2769,d1557,0.699,1,0.8,"Same title and director, similar cast, but different year and additional director"
5791519286cb0288,a2727,d1253,0.742,1,0.8,"Same title and director, similar cast, but different year"
f349679005b5e7b5,c2484,d250,0.662,1,0.9,"Same director, year, and most cast members, minor title variation"
8b6534746b701c2c,c4668,c4676,0.67,0,0.0,"Different title, director, and cast"
9d7a1c04633f4294,b1725,d3401,0.7,0,0.2,Different year and mostly different cast
338674fbc017f15e,a2598,b2370,0.729,0,0.6,"same title and director, but different year and partial cast mismatch"
6e0bdf62d7650d19,c215,d897,0.679,0,0.0,Different title and director
71182a18fbfa761f,a2096,b1848,0.725,0,0.7,"same title and director, but different year and partially different cast"
49461b5b59cd06bb,a1261,b1086,0.69,1,0.8,"Same title and director, similar cast"
010830a51c878ce8,a2766,d1155,0.699,0,0.2,"Different title and year, although same director and some cast members"
830f60ba4a9cf9c3,a1128,b2173,0.65,0,0.2,Different year and cast
5189e4bad3706a4a,a1178,b1010,0.704,0,0.6,"same title, similar director, but different year"
9725c1155843b4a6,c3100,c3429,0.65,0,0.0,Different year and title
b402fd54288b5119,c1396,c1830,0.655,0,0.6,"Similar director and cast, but different title and year"
6164758c971ba1ea,c4136,c4351,0.663,0,0.6,"Different year and title suffix, but same director and some cast members"
2799372c0db026e3,a521,b115,0.672,0,0.2,Different title and year
999d88d23661faa1,a955,b889,0.65,0,0.2,"same title and director, but different year and cast"
4256b7a6c7ac707b,c220,d786,0.746,0,0.6,"same title and director, but different year and cast"
983b8092a4df5f29,a2311,a2546,0.703,0,0.6,"Same director and cast, but different title and year"
c1427503cdc47a26,b19,c235,0.668,0,0.6,"Different title and year, but same director and main cast"
08f120de0a5b4dbc,a2829,d849,0.714,0,0.0,Different title and director
2bd3d81eb634f20a,c5250,c5252,0.66,0,0.0,"Different title, director, and cast"
ef34a90632fdd052,a2667,d1742,0.736,1,0.8,"Same director and most cast members, minor title and year differences"
6f41bc8250002a63,a1089,d2982,0.738,1,0.8,"Same title and director, similar cast, but different year"
c594a4ef9d40458f,c2876,d1961,0.656,0,0.2,Different title and year
8b21fbd9bd174701,a2100,b1851,0.729,1,0.8,"Same title and director, but different year and some cast members"
e7b93232e1400b4c,c497,d473,0.651,0,0.2,Different year and cast
e7df133e5f106923,a550,b2522,0.713,0,0.6,"Different title and year, but same director and similar cast"
f8ca28e233f0adbd,b194,c2876,0.674,0,0.2,Different title and year
943779026cf4f53d,b580,c1172,0.725,1,0.9,"Same title and director, similar cast"
266e7d408b01be1c,a16,b18,0.69,1,0.8,"Same title and director, partial cast match"
9ebb29eb6813cd2a,a2122,b1872,0.725,1,0.9,"Same title, director, and most cast members"
36fe511ea298de5c,c3438,c4198,0.717,0,0.0,Different title and year
babba73175e5276b,a728,d2864,0.746,1,0.8,"Same title and director, similar cast, but different year"
59f43a7777699d3d,c4629,c4637,0.682,1,0.8,"Same director, year, and main cast member, but different title and some cast members"
0f0f87d23d1fd0fc,c934,d1353,0.681,0,0.7,"similar title and cast, but different year"
67b5876a8e0eaa51,b3006,c4569,0.657,0,0.2,Different title and year
12eb7cb7ee0b8870,a2516,b2293,0.725,1,0.9,"Same title and director, similar cast"
c55a739ef6b4aa19,c3938,c4147,0.667,0,0.2,"Different title and year, some common cast and director"
e958b0d68d074835,c2586,c2878,0.655,0,0.2,Different year and title
b9f48c1d43515dc2,a17,b1545,0.668,0,0.6,"different title and year, but same director and main cast"
000653cf8de98f13,a2669,d1528,0.68,1,0.8,"Same title and director, similar cast, but different year"
aca95c3c9d9749dc,a1767,c2091,0.658,0,0.0,Different title and year
2cfc61d3a4c5aa28,a238,d1819,0.673,0,0.0,Different title
9072eb343d1a09a6,a1748,d220,0.712,1,0.8,"same title and director, but year differs by one"
5a3314fc6a254cda,a1839,b1613,0.729,0,0.6,"Same title and director, but different year and cast"
fd002ece7371c74f,a2727,d1751,0.669,0,0.0,Different title and cast
2ae78b70c289a1dd,c1092,c1148,0.664,0,0.0,Different title and cast
edce0c090a413358,d1001,d849,0.714,0,0.0,Different title and director
54eaa35aacd765fa,a1853,b1626,0.745,1,0.8,"same title and main cast, minor director name variation and year difference"
a73f4b1138f8c7d2,a2839,d1805,0.7,0,0.8,"same title, director, and most cast members, but different year"
d778993f51ce5cff,a2973,d1516,0.68,0,0.7,"same title and director, but different year and cast"
0631af0757b9065d,a2879,b2628,0.725,1,0.9,"Same title, director, and main cast"
d60351250ba7b10d,c1117,d1245,0.664,0,0.6,"Same title and director, but different year and partially different cast"
e8f165b23730a923,a1510,b1313,0.69,1,0.8,"Same title and director, similar cast"
23a7b64f81e352af,a412,b568,0.689,0,0.2,Different title and cast
c9dd468aac04f046,b2136,d2982,0.746,1,0.8,"Same title and director, similar cast, but different year and some cast variations"
0b727ae6d79ac3bf,b5,c1144,0.69,1,0.8,"Same title and director, similar cast"
0244da5ab97bad5c,b2702,c1258,0.713,0,0.8,"same title and cast, but different year and slightly different director name"
387fd533bcdbf024,a2013,d314,0.712,1,0.8,"Same title and director, but different year and cast"
a00a762f5fefa665,b2318,d3115,0.704,1,0.8,"Same title and director, similar cast, but different year and additional director"
aae0171358758b64,a2311,c2101,0.703,0,0.6,"Same director and cast, but different title and year"
26305613fca2ba1b,c2091,c2878,0.655,0,0.2,Different year and title
9c8ef71c46943667,a2733,b2498,0.69,1,0.8,"Same title and director, partial cast match"
eb7825593d703468,c6714,c6720,0.692,0,0.2,Different title and year
2ec9ca3ca9478bf0,a2597,b2369,0.667,1,0.8,"Same title and director, but different year and some cast members"
30467ddb59dce23e,a863,d2968,0.733,1,0.8,same title (minor case difference) and year
a2b434ebad6142b5,c399,c435,0.695,0,0.0,"Different title, director, and cast"
8c289b9b3f6add7e,a356,d1121,0.657,0,0.6,"Different title and year, but same director and some cast members"
3365a4c177565cd8,c2497,d155,0.698,1,0.8,"Same title and cast, minor director name variation and year difference"
feba6f7d95e98d28,b2407,d1530,0.662,0,0.0,Different title and director
6dc9dc4ac93b67c8,a1091,b2138,0.693,0,0.2,Different year and mostly different cast
14c9e1fc51fb8189,a39,b40,0.725,1,0.9,"Identical title and director, similar cast"
3e1a3d244c91a8b6,a2941,b2689,0.71,1,0.8,"Same director and cast, minor title variation"
3c77aabc2065f9d3,a35,b37,0.683,1,0.8,"Same title and director, partial cast match"
56311f36e8aac8ee,a882,b823,0.69,1,0.8,"Same title and director, overlapping cast"
7cc81ed682eeaa0e,a138,b133,0.725,1,0.9,"Same title, director, and main cast"
7df56a6417e04015,b2498,c895,0.69,1,0.8,"Same title and director, similar cast"
1246a70a80dcc742,c3537,c3538,0.733,0,0.0,"Different title, director, and cast"
28c3bd8ffb51f5c8,a1204,b1226,0.663,0,0.0,Different director and cast
473d0931432ef116,a894,b834,0.69,0,0.6,"same title and director, but different year and slightly different cast"
48532bf6f51ebef5,a233,d2060,0.662,0,0.0,Different title and cast
7da2554beccb1273,a1538,c3429,0.65,0,0.2,Different year and title
ea152cd17934f5c9,a1323,b1147,0.654,0,0.6,"Different title and year, but same director and some cast members"
b3172dfc012299d8,b1906,d3100,0.738,1,0.8,"Same title and director, similar cast, but different year and some cast variations"
4f7f5afdb6b948bd,a2742,d1799,0.712,0,0.2,Different year and cast
7bb72b1829d2993f,a2179,b1922,0.718,0,0.6,"same title, similar director, different year and cast"
bbaab9d221bcbae5,a2617,a467,0.658,0,0.6,"Different title and year, but same director and some cast members"
d0399243af02b645,a2303,d19,0.688,1,0.8,"Same title and director, minor cast and year differences"
61e163ac31e3b550,b1545,b19,0.662,0,0.6,"Different year and title, but same director and main cast members"
1417ca2fe7aa7fa7,b235,d1819,0.673,0,0.0,Different title
dd24fe123ee60dd0,c1510,c1618,0.682,0,0.0,"Different title, director, and cast"
